phase,measure,ms
both,query,2.7807
both,query,4.1663
both,query,6.2122
both,query,6.2005
both,query,3.2552
both,query,3.1788
both,query,3.5560
both,query,2.5159
both,query,4.3184
both,query,8.1736
both,query,2.8325
both,query,6.6607
both,query,6.5123
both,query,2.9908
both,query,6.9510
both,query,6.0890
both,query,9.1772
both,query,5.9781
both,query,3.4294
both,query,5.8652
both,query,2.4574
both,query,7.6150
both,query,5.0870
both,query,2.7544
both,query,1.3661
both,query,7.0643
both,query,3.9773
both,query,5.0728
both,query,13.6547
both,query,3.2822
both,query,7.8133
both,query,8.6796
both,query,7.9698
both,query,5.1681
both,query,7.6254
both,query,13.8961
both,query,7.7424
both,query,14.0477
both,query,2.5746
both,query,11.3432
both,query,6.8904
both,query,12.0748
both,query,4.3136
both,query,3.9518
both,query,4.5731
both,query,1.6254
both,query,2.5319
both,query,4.4419
both,query,4.7140
both,query,5.8526
both,query,3.4867
both,query,4.3716
both,query,2.5615
both,query,2.4824
both,query,3.9447
both,query,3.7814
both,query,6.4751
both,query,4.2427
both,query,3.1870
both,query,3.4398
both,query,3.0624
both,query,8.1297
both,query,5.7179
both,query,5.7662
both,query,6.6376
both,query,5.1385
both,query,1.8437
both,query,5.0056
both,query,4.9675
both,query,2.4080
both,query,5.7023
both,query,1.6049
both,query,3.2064
both,query,2.1920
both,query,4.0406
both,query,4.7482
both,query,6.4156
both,query,3.8160
both,query,3.8170
both,query,4.9581
both,query,6.5593
both,query,5.3197
both,query,7.1227
both,query,3.4168
both,query,3.9309
both,query,4.4053
both,query,3.9581
both,query,9.3191
both,query,4.5914
both,query,4.1442
both,query,2.3076
both,query,2.0223
both,query,3.1222
both,query,3.4430
both,query,8.4915
both,query,3.5152
both,query,5.8101
both,query,11.5649
both,query,5.0132
both,query,8.6009
both,query,4.0942
both,query,4.2650
both,query,4.3502
both,query,3.4386
both,query,4.6809
both,query,2.6691
both,query,1.8699
both,query,2.3706
both,query,1.6158
both,query,2.7144
both,query,3.2204
both,query,4.1814
both,query,4.6832
both,query,3.6300
both,query,2.2268
both,query,7.5072
both,query,3.6119
both,query,3.8130
both,query,5.9190
both,query,3.8967
both,query,4.4204
both,query,3.9101
both,query,2.4877
both,query,1.8001
both,query,5.8593
both,query,11.9392
both,query,2.2318
both,query,7.2664
both,query,2.3145
both,query,2.3070
both,query,4.1757
both,query,5.9755
both,query,5.2600
both,query,6.3703
both,query,5.5090
both,query,9.2091
both,query,2.3697
both,query,3.4958
both,query,5.2462
both,query,6.0146
both,query,6.6257
both,query,3.6371
both,query,3.5180
both,query,4.2273
both,query,3.3049
both,query,3.9762
both,query,1.6644
both,query,4.8231
both,query,2.1490
both,query,5.3879
both,query,6.8475
both,query,4.6545
both,query,8.6591
both,query,5.7668
both,query,5.2974
both,query,6.4477
both,query,1.3782
both,query,1.9548
both,query,3.6758
both,query,4.2845
both,query,5.1232
both,query,2.0596
both,query,2.5648
both,query,2.2902
both,query,3.0774
both,query,6.1230
both,query,6.3842
both,query,6.3582
both,query,2.9509
both,query,2.4055
both,query,1.3381
both,query,4.6632
both,query,6.9964
both,query,3.6279
both,query,2.9609
both,query,4.2679
both,query,3.7342
both,query,8.7648
both,query,6.8842
both,query,6.3357
both,query,3.6020
both,query,4.7101
both,query,3.6897
both,query,4.1312
both,query,3.4175
both,query,10.0019
both,query,7.5289
both,query,4.7673
both,query,3.5123
both,query,6.4675
both,query,4.7997
both,query,5.5026
both,query,6.0122
both,query,4.9827
both,query,2.6023
both,query,3.5505
both,query,1.2933
both,query,5.3618
both,query,6.0015
both,query,5.2786
both,query,4.0534
both,query,5.2459
both,query,6.5815
both,query,3.1773
both,query,4.7505
both,query,5.1223
both,query,5.1703
both,query,2.9157
both,query,4.6473
both,query,2.5900
both,query,4.8612
both,query,3.2179
both,query,5.5133
both,query,3.9081
both,query,3.3493
both,query,5.4607
both,query,5.7206
both,query,3.3574
both,query,6.4291
both,query,4.2707
both,query,5.8360
both,query,8.0172
both,query,4.8953
both,query,7.6986
both,query,27.7686
both,query,1.9947
both,query,8.2449
both,query,47.3700
both,query,4.3465
both,query,5.4343
both,query,1.7665
both,query,2.0375
both,query,1.4540
both,query,2.4509
both,query,2.5821
both,query,3.2515
both,query,4.2061
both,query,6.7181
both,query,3.8744
both,query,3.0471
both,query,2.6629
both,query,5.8536
both,query,3.8891
both,query,3.3124
both,query,2.1156
both,query,2.4901
both,query,3.5020
both,query,6.8396
both,query,1.3895
both,query,4.7191
both,query,8.7955
both,query,7.0361
both,query,7.7177
both,query,4.7128
both,query,6.0734
both,query,6.2724
both,query,3.6227
both,query,3.5445
both,query,5.2355
both,query,4.9458
both,query,4.4413
both,query,4.5366
both,query,2.2434
both,query,2.2554
both,query,3.1166
both,query,2.9839
both,query,5.7475
both,query,5.7683
both,query,1.6836
both,query,1.3509
both,query,2.9636
both,query,4.1865
both,query,4.3452
both,query,1.6055
both,query,2.6936
both,query,4.3371
both,query,3.8573
both,query,8.1642
both,query,10.0404
both,query,3.8923
both,query,3.5087
both,query,4.2690
both,query,4.4188
both,query,5.1512
both,query,5.1183
both,query,5.2409
both,query,2.4790
both,query,4.7316
both,query,4.8749
both,query,5.0086
both,query,2.3230
both,query,7.1262
both,query,2.1048
both,query,5.1562
both,query,3.5268
both,query,3.7444
both,query,2.6480
both,query,3.3422
both,query,3.9626
both,query,3.2692
both,query,4.0938
both,query,4.4692
both,query,4.2855
both,query,4.7840
both,query,4.8221
both,query,3.2569
both,query,3.9073
both,query,4.4599
both,query,3.4212
both,query,3.3813
both,query,5.8955
both,query,2.2284
both,query,5.8144
both,query,5.7379
both,query,9.3144
both,query,5.1299
both,query,3.0694
both,query,3.3488
both,query,4.2527
both,query,7.2432
both,query,6.2563
both,query,9.8395
both,query,8.3618
both,query,6.2698
both,query,3.2389
both,query,4.5429
both,query,8.5768
both,query,1.7905
both,query,8.3247
both,query,6.1979
both,query,5.0362
both,query,16.8568
both,query,3.6455
both,query,1.3603
both,query,2.5009
both,query,5.4125
both,query,3.3791
both,query,7.7483
both,query,4.8828
both,query,4.1450
both,query,3.7154
both,query,4.0215
both,query,4.1581
both,query,3.5016
both,query,1.8674
both,query,1.5529
both,query,3.5997
both,query,9.2529
both,query,6.1685
both,query,3.6364
both,query,9.9768
both,query,6.1004
both,query,6.1957
both,query,2.7517
both,query,5.1803
both,query,11.5629
both,query,5.3282
both,query,4.9270
both,query,4.7730
both,query,4.1570
both,query,3.9978
both,query,4.3137
both,query,3.2507
both,query,6.1212
both,query,6.3821
both,query,5.8833
both,query,2.0927
both,query,2.0557
both,query,5.1766
both,query,6.4564
both,query,4.5457
both,query,1.7601
both,query,4.3433
both,query,2.3125
both,query,5.0416
both,query,2.1045
both,query,5.1264
both,query,6.0463
both,query,3.3433
both,query,3.7381
both,query,4.7228
both,query,5.1595
both,query,5.5120
both,query,14.3325
both,query,15.2451
both,query,6.2254
both,query,4.8976
both,query,3.2720
both,query,2.8305
both,query,3.5116
both,query,5.3850
both,query,3.6052
both,query,4.8887
both,query,3.8589
both,query,6.7531
both,query,8.7325
both,query,3.2418
both,query,4.2881
both,query,4.7009
both,query,4.6621
both,query,3.2812
both,query,5.5607
both,query,12.0144
both,query,3.1447
both,query,1.3931
both,query,4.8620
both,query,5.3594
both,query,4.8091
both,query,2.4212
both,query,4.0304
both,query,9.6857
both,query,2.4610
both,query,4.0853
both,query,3.6594
both,query,6.7450
both,query,4.3655
both,query,2.1730
both,query,2.6204
both,query,3.4356
both,query,6.2479
both,query,11.0844
both,query,8.6259
both,query,3.1883
both,query,5.6043
both,query,7.8977
both,query,1.9193
both,query,1.4911
both,query,3.1208
both,query,2.9224
both,query,2.7641
both,query,3.2040
both,query,5.5607
both,query,4.8684
both,query,2.3279
both,query,3.7454
both,query,6.5819
both,query,4.7425
both,query,2.4937
both,query,2.9341
both,query,3.4312
both,query,4.6869
both,query,2.9322
both,query,2.7281
both,query,2.7181
both,query,2.8666
both,query,4.4440
both,query,2.1787
both,transaction,17.2808
both,transaction,16.8759
both,transaction,25.1510
both,transaction,43.4507
both,transaction,39.2472
both,transaction,35.0706
both,transaction,24.4836
both,transaction,30.7599
both,transaction,15.1193
both,transaction,18.2352
both,transaction,38.5681
both,transaction,46.2975
both,transaction,43.3619
both,transaction,40.6572
both,transaction,43.3218
both,transaction,48.8306
both,transaction,35.2909
both,transaction,33.9522
both,transaction,40.0168
both,transaction,32.9954
both,transaction,40.0011
both,transaction,53.6122
both,transaction,50.9452
both,transaction,36.3388
both,transaction,36.0263
both,transaction,48.6858
both,transaction,46.4292
both,transaction,31.7625
both,transaction,23.8964
both,transaction,21.6972
both,transaction,44.5458
both,transaction,34.3260
both,transaction,19.3765
both,transaction,32.0648
both,transaction,36.5540
both,transaction,54.2806
both,transaction,42.2138
both,transaction,31.3664
both,transaction,25.4580
both,transaction,21.0591
both,transaction,38.5164
both,transaction,41.5777
both,transaction,22.9382
both,transaction,36.8652
both,transaction,38.0237
both,transaction,43.7189
both,transaction,36.8368
both,transaction,34.2279
both,transaction,38.4253
both,transaction,49.5259
both,transaction,23.1073
both,transaction,31.0731
both,transaction,42.5691
both,transaction,28.5638
both,transaction,27.2454
both,transaction,39.0021
both,transaction,23.9711
both,transaction,38.5909
both,transaction,27.9693
both,transaction,25.7040
both,transaction,33.7489
both,transaction,50.0511
both,transaction,72.9823
both,transaction,43.4197
both,transaction,38.8717
both,transaction,40.7760
both,transaction,29.4660
both,transaction,28.8648
both,transaction,27.8962
both,transaction,37.4194
both,transaction,18.1147
both,transaction,33.0288
both,transaction,40.9807
both,transaction,38.9657
both,transaction,35.6937
both,transaction,28.7842
both,transaction,38.0848
both,transaction,24.8999
both,transaction,44.6105
both,transaction,20.3452
both,transaction,23.5519
both,transaction,25.1338
both,transaction,53.9785
both,transaction,37.2242
both,transaction,51.6743
both,transaction,41.1203
both,transaction,38.8042
both,transaction,34.1724
both,transaction,59.2018
both,transaction,34.8442
both,transaction,59.5818
both,transaction,32.2631
both,transaction,45.6819
both,transaction,35.3557
both,transaction,28.9821
both,transaction,18.0198
both,transaction,35.7852
both,transaction,35.0158
both,transaction,30.8826
both,transaction,31.3321
both,transaction,65.1220
both,transaction,43.8085
both,transaction,37.5741
both,transaction,38.1280
both,transaction,31.9067
both,transaction,42.9246
both,transaction,47.4788
both,transaction,29.9242
both,transaction,50.0424
both,transaction,41.7064
both,transaction,40.3856
both,transaction,48.2724
both,transaction,45.2789
both,transaction,34.7673
both,transaction,33.3845
both,transaction,36.4907
both,transaction,46.7776
both,transaction,24.7171
both,transaction,41.7098
both,transaction,48.0317
both,transaction,40.2745
both,transaction,46.7052
both,transaction,24.3013
both,transaction,44.9743
both,transaction,47.2836
both,transaction,52.8970
both,transaction,38.2202
both,transaction,28.4323
both,transaction,40.7871
both,transaction,51.1013
both,transaction,48.4685
both,transaction,44.2538
both,transaction,32.0387
both,transaction,33.3279
both,transaction,32.6091
both,transaction,25.9795
both,transaction,30.8133
both,transaction,25.1359
both,transaction,24.7788
both,transaction,36.8756
both,transaction,34.2515
both,transaction,34.8532
both,transaction,36.8683
both,transaction,33.3832
both,transaction,26.5767
both,transaction,35.7647
both,transaction,34.0078
both,transaction,26.9655
both,transaction,20.2948
both,transaction,36.4945
both,transaction,39.6376
both,transaction,44.9277
both,transaction,34.0392
both,transaction,30.6039
both,transaction,23.6674
both,transaction,24.2607
both,transaction,32.2497
both,transaction,80.3890
both,transaction,35.2552
both,transaction,39.1338
both,transaction,16.9475
both,transaction,22.5750
both,transaction,38.3539
both,transaction,31.4032
both,transaction,24.6276
both,transaction,31.0827
both,transaction,48.0766
both,transaction,39.9580
both,transaction,40.9677
both,transaction,38.7490
both,transaction,37.4042
both,transaction,33.0894
both,transaction,25.9008
both,transaction,26.8034
both,transaction,42.1459
both,transaction,50.7099
both,transaction,62.9054
both,transaction,57.8614
both,transaction,30.2918
both,transaction,62.2305
both,transaction,38.1307
both,transaction,48.8159
both,transaction,42.0661
both,transaction,33.3790
both,transaction,34.2576
both,transaction,14.4873
both,transaction,57.7570
both,transaction,24.8862
both,transaction,44.2957
both,transaction,29.5930
both,transaction,42.1435
both,transaction,43.6257
both,transaction,35.4961
both,transaction,30.6182
both,transaction,30.3389
both,transaction,27.8521
both,transaction,14.1497
both,transaction,33.3887
both,transaction,15.4841
both,transaction,14.5318
both,transaction,65.2543
both,transaction,45.2884
both,transaction,49.2623
both,transaction,34.9933
both,transaction,35.2090
both,transaction,17.2193
both,transaction,14.5430
both,transaction,30.4900
both,transaction,46.4071
both,transaction,42.9957
both,transaction,39.8975
both,transaction,53.7546
both,transaction,48.3875
both,transaction,37.1305
both,transaction,34.4704
both,transaction,25.6645
both,transaction,37.4082
both,transaction,34.4673
both,transaction,39.6752
both,transaction,44.2560
both,transaction,44.4136
both,transaction,42.6596
both,transaction,25.5813
both,transaction,40.3604
both,transaction,41.1147
both,transaction,39.0318
both,transaction,39.4139
both,transaction,30.7823
both,transaction,19.8175
both,transaction,30.9186
both,transaction,38.9409
both,transaction,38.2338
both,transaction,39.6872
both,transaction,48.6670
both,transaction,39.5792
both,transaction,32.8697
both,transaction,32.1783
both,transaction,40.4136
both,transaction,34.5070
both,transaction,61.8236
both,transaction,29.0218
both,transaction,37.5060
both,transaction,47.0734
both,transaction,33.1159
both,transaction,60.6500
both,transaction,24.2207
both,transaction,26.0162
both,transaction,28.7336
both,transaction,26.5512
both,transaction,40.9873
both,transaction,27.2557
both,transaction,36.4987
both,transaction,33.2502
both,transaction,41.6343
both,transaction,32.6437
both,transaction,32.4307
both,transaction,28.5586
both,transaction,41.0709
both,transaction,19.3030
both,transaction,20.3150
both,transaction,39.6875
both,transaction,38.2308
both,transaction,37.8416
both,transaction,28.3688
both,transaction,41.9810
both,transaction,35.7758
both,transaction,28.8388
both,transaction,30.0297
both,transaction,40.4705
both,transaction,38.9546
both,transaction,33.3419
both,transaction,33.6898
both,transaction,30.4054
both,transaction,23.9226
both,transaction,27.5949
both,transaction,31.0751
both,transaction,46.9242
both,transaction,47.0479
both,transaction,16.6844
both,transaction,27.6555
both,transaction,21.5865
both,transaction,48.9964
both,transaction,57.7899
both,transaction,51.7742
both,transaction,50.8896
both,transaction,45.3957
both,transaction,28.7073
both,transaction,51.1524
both,transaction,49.3637
both,transaction,49.9457
both,transaction,26.4443
both,transaction,25.3642
both,transaction,26.9542
both,transaction,29.4732
both,transaction,12.1600
both,transaction,37.3845
both,transaction,24.6272
both,transaction,32.1830
both,transaction,28.1601
both,transaction,32.3658
both,transaction,67.1932
both,transaction,33.3922
both,transaction,25.7170
both,transaction,39.6892
both,transaction,44.1289
both,transaction,15.3991
both,transaction,37.3736
both,transaction,33.6576
both,transaction,40.8437
both,transaction,38.6249
both,transaction,45.2984
both,transaction,50.4722
both,transaction,54.1462
both,transaction,29.3997
both,transaction,33.7081
both,transaction,22.6071
both,transaction,38.2846
both,transaction,41.8975
both,transaction,29.7436
both,transaction,40.1280
both,transaction,53.4066
both,transaction,45.7038
both,transaction,28.4369
both,transaction,38.4130
both,transaction,36.5493
both,transaction,42.0218
both,transaction,46.1612
both,transaction,41.4656
both,transaction,45.9472
both,transaction,33.7852
both,transaction,38.1603
both,transaction,33.1726
both,transaction,48.2980
both,transaction,40.6641
both,transaction,32.6331
both,transaction,32.1973
both,transaction,29.4757
both,transaction,44.8565
both,transaction,27.3046
both,transaction,48.2048
both,transaction,37.9983
both,transaction,35.1829
both,transaction,38.6871
both,transaction,29.1655
both,transaction,14.7677
both,transaction,24.4342
both,transaction,33.9750
both,transaction,24.1769
both,transaction,34.2180
both,transaction,30.2024
both,transaction,46.1782
both,transaction,28.1100
both,transaction,65.5326
both,transaction,24.8698
both,transaction,34.2360
both,transaction,37.2969
both,transaction,41.8407
both,transaction,44.7220
both,transaction,23.4895
both,transaction,38.7989
both,transaction,38.6787
both,transaction,44.1326
both,transaction,30.0013
both,transaction,43.6939
both,transaction,23.1079
both,transaction,25.4468
both,transaction,32.7974
both,transaction,39.9099
both,transaction,15.4873
both,transaction,16.2075
both,transaction,13.9925
both,transaction,35.8102
both,transaction,24.8698
both,transaction,28.2367
both,transaction,37.8790
both,transaction,45.3644
both,transaction,35.3658
both,transaction,28.5565
both,transaction,60.0619
both,transaction,31.2954
both,transaction,62.5407
both,transaction,37.4700
both,transaction,23.1606
both,transaction,61.2622
both,transaction,31.7053
both,transaction,42.8128
both,transaction,27.4821
both,transaction,34.7515
both,transaction,44.1804
both,transaction,41.2898
both,transaction,32.5418
both,transaction,17.4885
both,transaction,34.9788
both,transaction,46.7313
both,transaction,45.8021
both,transaction,45.1968
both,transaction,30.0898
both,transaction,19.0965
both,transaction,29.8073
both,transaction,25.6034
both,transaction,67.8515
both,transaction,49.9435
both,transaction,36.5002
both,transaction,30.8929
both,transaction,39.2764
both,transaction,44.5212
both,transaction,30.2896
both,transaction,45.0142
both,transaction,45.4684
both,transaction,30.1890
both,transaction,40.9556
both,transaction,30.0096
both,transaction,55.2110
both,transaction,38.0541
both,transaction,41.3145
both,transaction,32.6843
both,transaction,37.2738
both,transaction,23.7113
both,transaction,38.9254
both,transaction,44.1871
both,transaction,39.9260
both,transaction,31.0204
both,transaction,47.1025
both,transaction,45.6065
both,transaction,39.7947
both,transaction,36.6266
both,transaction,39.7638
both,transaction,45.3076
both,transaction,29.9668
both,transaction,38.3938
both,transaction,44.0073
both,transaction,47.4465
both,transaction,33.7869
both,transaction,39.3530
both,transaction,28.4332
both,transaction,25.4809
both,transaction,18.0425
both,transaction,31.9838
both,transaction,37.1503
both,transaction,54.0467
both,transaction,33.3795
both,transaction,48.3408
both,transaction,29.1829
both,transaction,40.3180
both,transaction,65.7390
both,transaction,41.8736
both,transaction,42.5429
both,transaction,32.7985
both,transaction,39.8153
both,transaction,36.7050
both,transaction,32.7762
both,transaction,37.3192
both,transaction,31.0861
both,transaction,39.0046
both,transaction,32.0310
both,transaction,32.9518
both,transaction,18.1168
both,transaction,21.1206
both,transaction,41.0000
both,transaction,41.2844
both,transaction,38.5743
both,transaction,38.5879
both,transaction,32.1640
both,transaction,46.5458
both,transaction,31.5804
both,transaction,45.3076
both,transaction,26.5067
both,transaction,36.0334
both,transaction,37.1054
both,transaction,26.7084
both,transaction,32.5884
both,transaction,45.7919
both,transaction,40.6354
both,transaction,42.7083
both,transaction,61.4574
both,transaction,65.7218
both,transaction,32.8469
both,transaction,42.0389
both,transaction,56.0262
both,transaction,38.4308
both,transaction,46.4204
both,transaction,34.1345
both,transaction,46.3636
both,transaction,47.9488
both,transaction,30.6744
both,transaction,22.8290
both,transaction,38.7678
both,transaction,37.1500
both,transaction,39.4040
both,transaction,32.5863
both,transaction,35.1310
both,transaction,29.2009
both,transaction,34.2566
both,transaction,31.0960
both,transaction,19.9355
both,transaction,18.6529
both,transaction,17.6005
both,transaction,14.7480
both,transaction,14.3025
both,transaction,7.8637
both,transaction,55.6287
both,transaction,37.6709
both,transaction,49.3849
both,transaction,34.7694
both,transaction,45.6470
both,transaction,41.4342
both,transaction,36.9752
both,transaction,38.4604
both,transaction,49.8220
both,transaction,38.4109
both,transaction,40.8331
both,transaction,43.8842
both,transaction,27.0910
both,transaction,30.7188
both,transaction,27.1326
both,transaction,15.5004
both,transaction,28.4380
both,transaction,22.8373
both,transaction,32.2593
both,transaction,24.5790
both,transaction,34.7811
both,transaction,37.8762
both,transaction,47.0907
both,transaction,29.1267
both,transaction,28.3922
both,transaction,44.4461
both,transaction,36.5404
both,transaction,38.6018
both,transaction,50.7050
both,transaction,46.4582
both,transaction,32.7301
both,transaction,42.5586
both,transaction,44.7933
both,transaction,41.3640
both,transaction,27.6399
both,transaction,27.3399
both,transaction,18.3288
both,transaction,28.7541
both,transaction,32.9392
both,transaction,17.8397
both,transaction,16.3516
both,transaction,35.2040
both,transaction,61.0413
both,transaction,35.4498
both,transaction,36.3553
both,transaction,38.1987
both,transaction,30.4758
both,transaction,31.5898
both,transaction,28.5298
both,transaction,38.9297
both,transaction,22.2401
both,transaction,37.1610
both,transaction,27.0018
both,transaction,32.4049
both,transaction,26.3425
both,transaction,35.9526
both,transaction,34.8390
both,transaction,22.9815
both,transaction,26.9850
both,transaction,28.5714
both,transaction,31.3815
both,transaction,19.2156
both,transaction,30.0626
both,transaction,80.0896
both,transaction,39.2890
both,transaction,36.4989
both,transaction,33.7307
both,transaction,43.5366
both,transaction,33.3175
both,transaction,23.5874
both,transaction,30.9825
both,transaction,31.6763
both,transaction,45.0662
both,transaction,35.6434
both,transaction,49.2667
both,transaction,33.7767
both,transaction,34.2827
both,transaction,33.1863
both,transaction,49.7872
both,transaction,50.4151
both,transaction,57.3164
both,transaction,48.9882
both,transaction,61.0922
both,transaction,53.7707
both,transaction,43.2697
both,transaction,43.6979
both,transaction,37.2610
both,transaction,44.4894
both,transaction,44.8754
both,transaction,29.6782
both,transaction,32.5256
both,transaction,41.2612
both,transaction,42.6649
both,transaction,27.3740
both,transaction,36.2719
both,transaction,37.3442
both,transaction,30.7051
both,transaction,26.3587
both,transaction,32.3952
both,transaction,17.1274
both,transaction,71.6373
both,transaction,44.4393
both,transaction,34.1675
both,transaction,35.4577
both,transaction,36.0530
both,transaction,39.7040
both,transaction,42.4042
both,transaction,40.5448
both,transaction,40.8823
both,transaction,45.0290
both,transaction,41.4588
both,transaction,66.2977
both,transaction,32.0547
both,transaction,31.7525
both,transaction,39.5747
both,transaction,40.3924
both,transaction,48.9773
both,transaction,45.6566
both,transaction,46.9246
both,transaction,34.4192
both,transaction,46.3784
both,transaction,46.0641
both,transaction,43.4006
both,transaction,43.8215
both,transaction,27.2382
both,transaction,51.9964
both,transaction,36.4313
both,transaction,40.2160
both,transaction,40.7744
both,transaction,49.4560
both,transaction,47.6534
both,transaction,30.4995
both,transaction,34.6506
both,transaction,33.9030
both,transaction,41.1373
both,transaction,23.2647
both,transaction,36.7147
both,transaction,36.2163
both,transaction,31.4192
both,transaction,27.7895
both,transaction,26.4856
both,transaction,29.3920
both,transaction,25.4509
both,transaction,26.2845
both,transaction,35.7781
both,transaction,48.3110
both,transaction,33.1768
both,transaction,33.7492
both,transaction,24.8417
both,transaction,42.0785
both,transaction,22.4528
both,transaction,33.5530
both,transaction,37.2675
both,transaction,33.3452
both,transaction,32.4043
both,transaction,36.6087
both,transaction,27.3077
both,transaction,17.3137
both,transaction,16.4753
both,transaction,39.0687
both,transaction,34.8724
both,transaction,46.6934
both,transaction,38.3569
both,transaction,31.3460
both,transaction,25.0600
both,transaction,30.2338
both,transaction,38.0595
both,transaction,44.0850
both,transaction,40.6674
both,transaction,34.0083
both,transaction,29.7768
both,transaction,26.5248
both,transaction,21.9327
both,transaction,29.6105
both,transaction,37.0601
both,transaction,41.2712
both,transaction,42.3627
both,transaction,65.5809
both,transaction,48.3567
both,transaction,29.5155
both,transaction,51.8122
both,transaction,37.5058
both,transaction,13.9369
both,transaction,26.5514
both,transaction,78.0091
both,transaction,54.4347
both,transaction,49.3477
both,transaction,45.5803
both,transaction,36.0334
both,transaction,46.8397
both,transaction,55.4743
both,transaction,31.5930
both,transaction,27.1581
both,transaction,28.9590
both,transaction,30.8491
both,transaction,45.2978
both,transaction,18.0817
both,transaction,21.2721
both,transaction,17.9897
both,transaction,10.1945
both,transaction,77.4049
both,transaction,43.3440
both,transaction,39.4261
both,transaction,27.9837
both,transaction,38.6626
both,transaction,40.8397
both,transaction,41.3494
both,transaction,37.8342
both,transaction,49.4683
both,transaction,47.3288
both,transaction,45.8505
both,transaction,46.1823
both,transaction,38.9578
both,transaction,34.7760
both,transaction,35.2596
both,transaction,37.3579
both,transaction,30.7474
both,transaction,30.4309
both,transaction,49.5631
both,transaction,47.5468
both,transaction,32.4969
both,transaction,38.9071
both,transaction,37.8327
both,transaction,39.5235
both,transaction,42.0081
both,transaction,30.4727
both,transaction,31.8035
both,transaction,48.7625
both,transaction,23.2242
both,transaction,45.1112
both,transaction,20.9267
both,transaction,41.8982
both,transaction,39.7020
both,transaction,26.7364
both,transaction,18.0303
both,transaction,22.0744
both,transaction,34.6179
both,transaction,36.7646
both,transaction,36.2565
both,transaction,15.5150
both,transaction,36.4840
both,transaction,37.4809
both,transaction,29.6554
both,transaction,43.0394
both,transaction,40.9095
both,transaction,30.9705
both,transaction,35.1437
both,transaction,49.1605
both,transaction,24.4682
both,transaction,28.1979
both,transaction,37.5957
both,transaction,26.2007
both,transaction,40.5595
both,transaction,50.3771
both,transaction,36.8776
both,transaction,33.6858
both,transaction,34.6559
both,transaction,42.2768
both,transaction,26.8267
both,transaction,27.9141
both,transaction,41.8447
both,transaction,41.9883
both,transaction,54.1443
both,transaction,30.3209
both,transaction,30.7492
both,transaction,23.3039
both,transaction,38.2171
both,transaction,45.6525
both,transaction,41.7261
both,transaction,35.4228
both,transaction,29.9559
both,transaction,31.4820
both,transaction,28.7508
both,transaction,44.2489
both,transaction,36.8427
both,transaction,49.5233
both,transaction,55.7923
both,transaction,49.1176
both,transaction,60.5844
both,transaction,53.3852
both,transaction,53.6110
both,transaction,48.1296
both,transaction,64.3412
both,transaction,37.9884
both,transaction,46.8826
both,transaction,48.3293
both,transaction,36.9528
both,transaction,32.5795
both,transaction,23.0766
both,transaction,41.5061
both,transaction,34.0539
both,transaction,32.8954
both,transaction,30.2779
both,transaction,31.1614
both,transaction,42.4753
both,transaction,8.4801
both,transaction,16.4612
both,transaction,18.1517
both,transaction,11.5911
both,transaction,9.6323
both,transaction,94.4685
both,transaction,34.0898
both,transaction,31.2840
both,transaction,33.1655
both,transaction,45.1000
both,transaction,46.5296
both,transaction,37.3829
both,transaction,56.9073
both,transaction,38.8740
both,transaction,42.7882
both,transaction,47.5617
both,transaction,44.0213
both,transaction,40.2525
both,transaction,34.2025
both,transaction,34.9873
both,transaction,45.0875
both,transaction,28.2059
both,transaction,34.5542
both,transaction,38.5366
both,transaction,40.5019
both,transaction,21.5782
both,transaction,32.8953
both,transaction,28.3622
both,transaction,37.3284
both,transaction,53.4892
both,transaction,53.0028
both,transaction,41.8736
both,transaction,24.2524
both,transaction,24.8828
both,transaction,29.0758
both,transaction,44.2180
both,transaction,36.6449
both,transaction,35.9241
both,transaction,37.9002
both,transaction,26.6238
both,transaction,28.9556
both,transaction,38.0379
both,transaction,30.1608
both,transaction,30.5029
both,transaction,32.7535
both,transaction,38.2243
both,transaction,50.4512
both,transaction,29.8258
both,transaction,29.2997
both,transaction,30.8717
both,transaction,30.5114
both,transaction,34.8968
both,transaction,21.1331
both,transaction,28.3181
both,transaction,22.5213
both,transaction,31.7512
both,transaction,30.0082
both,transaction,36.8967
both,transaction,34.6733
both,transaction,41.2307
both,transaction,38.6311
both,transaction,38.1904
both,transaction,43.6236
both,transaction,30.8490
both,transaction,20.9381
both,transaction,25.3382
both,transaction,36.2850
both,transaction,40.1772
both,transaction,32.1840
both,transaction,48.8082
both,transaction,33.3630
both,transaction,31.6675
both,transaction,44.2690
both,transaction,39.6694
both,transaction,35.0893
both,transaction,34.1230
both,transaction,36.9531
both,transaction,27.9884
both,transaction,28.1750
both,transaction,27.9756
both,transaction,42.7762
both,transaction,46.6938
both,transaction,43.0949
both,transaction,71.6657
both,transaction,30.2421
both,transaction,31.7266
both,transaction,44.5263
both,transaction,59.9418
both,transaction,59.8116
both,transaction,58.3521
both,transaction,58.5770
both,transaction,33.4209
both,transaction,33.9424
both,transaction,37.6644
both,transaction,47.8185
both,transaction,46.8299
both,transaction,35.2727
both,transaction,20.2237
both,transaction,18.6263
both,transaction,30.5273
both,transaction,29.5942
both,transaction,22.8289
both,transaction,21.4083
both,transaction,19.7222
both,transaction,13.1983
both,transaction,112.7804
both,transaction,38.3710
both,transaction,33.1951
both,transaction,28.7560
both,transaction,40.3895
both,transaction,37.0407
