phase,measure,ms
both,transaction,36.2308
both,transaction,36.3794
both,transaction,37.5290
both,transaction,36.7674
both,transaction,45.0166
both,transaction,40.1425
both,transaction,34.5051
both,transaction,33.7295
both,transaction,48.4162
both,transaction,38.9472
both,transaction,37.5927
both,transaction,20.3998
both,transaction,40.7970
both,transaction,50.2669
both,transaction,39.7014
both,transaction,34.1340
both,transaction,42.5129
both,transaction,25.5638
both,transaction,22.5216
both,transaction,40.5042
both,transaction,28.8367
both,transaction,38.2156
both,transaction,45.2290
both,transaction,32.5467
both,transaction,57.8381
both,transaction,38.6461
both,transaction,42.2748
both,transaction,38.2179
both,transaction,46.1956
both,transaction,34.9753
both,transaction,38.0694
both,transaction,55.7918
both,transaction,52.1344
both,transaction,39.1200
both,transaction,19.2121
both,transaction,31.7598
both,transaction,35.7500
both,transaction,27.3415
both,transaction,36.9993
both,transaction,38.7926
both,transaction,36.8661
both,transaction,38.5300
both,transaction,43.0799
both,transaction,31.4537
both,transaction,42.5759
both,transaction,30.0225
both,transaction,30.0773
both,transaction,34.8325
both,transaction,39.1637
both,transaction,39.3253
both,transaction,35.7794
both,transaction,27.5902
both,transaction,44.4475
both,transaction,15.8310
both,transaction,35.2724
both,transaction,56.8652
both,transaction,44.2291
both,transaction,36.1968
both,transaction,26.9224
both,transaction,34.6403
both,transaction,30.5813
both,transaction,50.2624
both,transaction,44.1409
both,transaction,34.1472
both,transaction,43.0617
both,transaction,35.5674
both,transaction,49.6388
both,transaction,34.2234
both,transaction,35.1695
both,transaction,34.4817
both,transaction,36.0646
both,transaction,35.5530
both,transaction,42.7332
both,transaction,40.6216
both,transaction,41.8245
both,transaction,35.7770
both,transaction,32.8297
both,transaction,39.5839
both,transaction,23.1214
both,transaction,17.1230
both,transaction,50.8892
both,transaction,69.0279
both,transaction,40.5207
both,transaction,29.6882
both,transaction,29.2926
both,transaction,37.5754
both,transaction,30.0124
both,transaction,24.9061
both,transaction,44.2931
both,transaction,25.4810
both,transaction,37.7440
both,transaction,18.3176
both,transaction,19.8666
both,transaction,13.7390
both,transaction,99.3832
both,transaction,36.0652
both,transaction,30.1972
both,transaction,42.4615
both,transaction,32.0836
both,transaction,18.2693
both,transaction,34.4642
both,transaction,37.8621
both,transaction,36.0726
both,transaction,30.8329
both,transaction,43.3113
both,transaction,41.5948
both,transaction,32.1689
both,transaction,35.3167
both,transaction,33.5500
both,transaction,24.7122
both,transaction,33.3749
both,transaction,33.2356
both,transaction,38.7826
both,transaction,36.8054
both,transaction,39.1125
both,transaction,37.8041
both,transaction,41.4671
both,transaction,40.1474
both,transaction,46.0383
both,transaction,41.5323
both,transaction,42.7761
both,transaction,32.2330
both,transaction,39.5328
both,transaction,53.0539
both,transaction,42.8660
both,transaction,47.6760
both,transaction,38.1887
both,transaction,45.5483
both,transaction,41.0359
both,transaction,23.5053
both,transaction,27.1524
both,transaction,27.7245
both,transaction,32.5420
both,transaction,32.2089
both,transaction,41.7523
both,transaction,41.6617
both,transaction,36.0477
both,transaction,27.9211
both,transaction,31.5751
both,transaction,34.7192
both,transaction,42.8579
both,transaction,42.5185
both,transaction,51.9451
both,transaction,34.0022
both,transaction,38.7227
both,transaction,34.4620
both,transaction,36.4837
both,transaction,34.3280
both,transaction,29.3914
both,transaction,38.7566
both,transaction,40.4501
both,transaction,41.4717
both,transaction,44.6210
both,transaction,27.5872
both,transaction,44.7611
both,transaction,56.8427
both,transaction,44.0114
both,transaction,37.2690
both,transaction,58.0194
both,transaction,30.5633
both,transaction,36.7259
both,transaction,41.2251
both,transaction,42.7984
both,transaction,45.5284
both,transaction,38.1024
both,transaction,36.8695
both,transaction,27.8831
both,transaction,35.1805
both,transaction,25.7878
both,transaction,30.0882
both,transaction,38.4254
both,transaction,34.4136
both,transaction,35.1741
both,transaction,42.2344
both,transaction,36.3939
both,transaction,39.6190
both,transaction,15.7294
both,transaction,26.2977
both,transaction,30.3289
both,transaction,26.0414
both,transaction,44.3653
both,transaction,39.3297
both,transaction,56.5098
both,transaction,94.2694
both,transaction,28.8930
both,transaction,45.3957
both,transaction,33.0759
both,transaction,17.1748
both,transaction,31.6695
both,transaction,39.1959
both,transaction,32.9344
both,transaction,24.9509
both,transaction,25.6757
both,transaction,15.4960
both,transaction,129.6389
both,transaction,28.3898
both,transaction,37.3845
both,transaction,34.4619
both,transaction,40.4163
both,transaction,36.4890
both,transaction,25.6713
both,transaction,28.8745
both,transaction,30.3371
both,transaction,32.4156
both,transaction,31.4746
both,transaction,39.0372
both,transaction,40.9271
both,transaction,18.9073
both,transaction,38.1824
both,transaction,35.8130
both,transaction,33.8390
both,transaction,26.4633
both,transaction,25.4651
both,transaction,29.3478
both,transaction,39.7075
both,transaction,49.5848
both,transaction,48.3085
both,transaction,42.0919
both,transaction,39.7393
both,transaction,44.5032
both,transaction,25.7600
both,transaction,25.1181
both,transaction,37.1401
both,transaction,32.7633
both,transaction,39.2005
both,transaction,42.0412
both,transaction,47.0229
both,transaction,38.5118
both,transaction,48.0476
both,transaction,45.0505
both,transaction,38.1899
both,transaction,41.1483
both,transaction,58.3612
both,transaction,49.8931
both,transaction,31.1641
both,transaction,23.3885
both,transaction,26.3892
both,transaction,55.3622
both,transaction,25.4148
both,transaction,38.1822
both,transaction,47.8036
both,transaction,52.0379
both,transaction,34.0494
both,transaction,33.5696
both,transaction,53.1104
both,transaction,33.3152
both,transaction,30.5749
both,transaction,35.0814
both,transaction,34.0641
both,transaction,32.4514
both,transaction,43.1495
both,transaction,40.6752
both,transaction,39.2651
both,transaction,47.5410
both,transaction,50.6626
both,transaction,58.8031
both,transaction,39.6678
both,transaction,26.3936
both,transaction,31.6134
both,transaction,29.0186
both,transaction,39.8905
both,transaction,43.3921
both,transaction,24.8563
both,transaction,31.5827
both,transaction,43.8393
both,transaction,43.9442
both,transaction,36.4707
both,transaction,45.1507
both,transaction,24.5539
both,transaction,39.4914
both,transaction,21.7704
both,transaction,30.2471
both,transaction,36.6612
both,transaction,22.3545
both,transaction,39.2622
both,transaction,39.0111
both,transaction,37.1726
both,transaction,35.8829
both,transaction,37.0182
both,transaction,38.8800
both,transaction,31.9454
both,transaction,66.9383
both,transaction,31.1731
both,transaction,21.4167
both,transaction,14.8529
both,transaction,23.9685
both,transaction,25.9107
both,transaction,26.3398
both,transaction,33.6477
both,transaction,32.8973
both,transaction,27.4329
both,transaction,40.0505
both,transaction,21.2667
both,transaction,34.0553
both,transaction,102.1136
both,transaction,33.7430
both,transaction,31.5295
both,transaction,37.5008
both,transaction,30.3530
both,transaction,25.8181
both,transaction,32.7422
both,transaction,40.8249
both,transaction,35.0684
both,transaction,42.9050
both,transaction,40.2114
both,transaction,44.5115
both,transaction,43.4095
both,transaction,35.3583
both,transaction,33.1417
both,transaction,32.0626
both,transaction,33.8993
both,transaction,26.7386
both,transaction,38.1921
both,transaction,39.2336
both,transaction,55.6036
both,transaction,39.1418
both,transaction,49.1806
both,transaction,32.9968
both,transaction,31.1716
both,transaction,37.7859
both,transaction,23.2961
both,transaction,30.5098
both,transaction,35.9227
both,transaction,36.5253
both,transaction,40.4654
both,transaction,29.0824
both,transaction,32.5811
both,transaction,32.6256
both,transaction,51.8345
both,transaction,36.0925
both,transaction,28.4271
both,transaction,42.5087
both,transaction,32.5278
both,transaction,20.9369
both,transaction,39.1439
both,transaction,39.6483
both,transaction,37.9790
both,transaction,32.2890
both,transaction,32.3600
both,transaction,31.8179
both,transaction,34.1670
both,transaction,39.0655
both,transaction,43.2801
both,transaction,49.2582
both,transaction,44.5938
both,transaction,33.4444
both,transaction,44.8174
both,transaction,42.0748
both,transaction,26.7095
both,transaction,34.2694
both,transaction,34.1917
both,transaction,42.7773
both,transaction,29.7582
both,transaction,29.1611
both,transaction,36.6420
both,transaction,55.9327
both,transaction,59.1034
both,transaction,35.2189
both,transaction,48.9093
both,transaction,23.9775
both,transaction,28.1617
both,transaction,44.2161
both,transaction,34.7540
both,transaction,48.6287
both,transaction,42.6143
both,transaction,44.5284
both,transaction,38.7445
both,transaction,38.1073
both,transaction,35.7891
both,transaction,35.4342
both,transaction,38.4432
both,transaction,41.2060
both,transaction,39.9500
both,transaction,41.1684
both,transaction,35.7459
both,transaction,39.5404
both,transaction,31.7885
both,transaction,34.7566
both,transaction,34.4720
both,transaction,39.3317
both,transaction,20.9844
both,transaction,72.3218
both,transaction,47.5199
both,transaction,38.9785
both,transaction,20.0886
both,transaction,28.4000
both,transaction,25.5884
both,transaction,35.6709
both,transaction,31.4169
both,transaction,26.3698
both,transaction,29.9352
both,transaction,34.0016
both,transaction,23.0483
both,transaction,25.9762
both,transaction,102.7390
both,transaction,34.0990
both,transaction,23.0581
both,transaction,41.4342
both,transaction,39.2297
both,transaction,28.9006
both,transaction,46.1010
both,transaction,38.7577
both,transaction,30.1708
both,transaction,35.6543
both,transaction,44.2892
both,transaction,39.8612
both,transaction,46.7269
both,transaction,41.0468
both,transaction,36.9420
both,transaction,36.4927
both,transaction,24.4725
both,transaction,21.3433
both,transaction,25.8181
both,transaction,37.5883
both,transaction,21.3574
both,transaction,26.9438
both,transaction,47.7279
both,transaction,36.3735
both,transaction,39.8706
both,transaction,40.9444
both,transaction,27.5577
both,transaction,18.5181
both,transaction,31.5902
both,transaction,38.9381
both,transaction,31.0685
both,transaction,38.1689
both,transaction,41.4390
both,transaction,46.0818
both,transaction,43.2719
both,transaction,46.8152
both,transaction,22.6086
both,transaction,40.6993
both,transaction,31.9270
both,transaction,37.8536
both,transaction,28.5872
both,transaction,44.7187
both,transaction,46.6662
both,transaction,34.9450
both,transaction,46.5668
both,transaction,28.7693
both,transaction,29.8471
both,transaction,37.4155
both,transaction,41.3547
both,transaction,29.7104
both,transaction,46.5727
both,transaction,31.3386
both,transaction,38.1281
both,transaction,38.4099
both,transaction,37.0703
both,transaction,38.1626
both,transaction,38.7691
both,transaction,39.4261
both,transaction,37.7295
both,transaction,43.5998
both,transaction,40.1905
both,transaction,47.0466
both,transaction,59.5959
both,transaction,53.4909
both,transaction,31.8443
both,transaction,30.6770
both,transaction,38.0810
both,transaction,32.1284
both,transaction,46.6975
both,transaction,46.3156
both,transaction,35.7615
both,transaction,41.5808
both,transaction,36.7025
both,transaction,41.8085
both,transaction,39.7043
both,transaction,41.5341
both,transaction,31.9079
both,transaction,31.8860
both,transaction,38.1298
both,transaction,38.5226
both,transaction,29.2855
both,transaction,39.8894
both,transaction,45.1195
both,transaction,32.5842
both,transaction,32.1173
both,transaction,11.2550
both,transaction,37.7124
both,transaction,52.2690
both,transaction,126.7042
both,transaction,28.5383
both,transaction,30.0919
both,transaction,31.9553
both,transaction,47.6147
both,transaction,28.3352
both,transaction,24.4039
both,transaction,34.8099
both,transaction,26.9074
both,transaction,21.0499
both,transaction,16.3403
both,transaction,12.7087
both,transaction,109.5788
both,transaction,38.6560
both,transaction,31.1877
both,transaction,34.8991
both,transaction,27.4941
both,transaction,35.8096
both,transaction,36.6548
both,transaction,37.6334
both,transaction,33.1238
both,transaction,31.8681
both,transaction,44.5085
both,transaction,47.3810
both,transaction,38.2530
both,transaction,32.5867
both,transaction,30.8902
both,transaction,37.7015
both,transaction,41.8244
both,transaction,34.8657
both,transaction,31.0384
both,transaction,47.6699
both,transaction,40.0363
both,transaction,55.9279
both,transaction,53.1959
both,transaction,32.4183
both,transaction,32.6750
both,transaction,27.7266
both,transaction,32.1875
both,transaction,51.4571
both,transaction,60.8169
both,transaction,34.9283
both,transaction,41.8513
both,transaction,40.9201
both,transaction,46.7483
both,transaction,47.7745
both,transaction,41.3197
both,transaction,66.0553
both,transaction,29.2722
both,transaction,48.3610
both,transaction,32.6988
both,transaction,27.9309
both,transaction,36.6105
both,transaction,26.8776
both,transaction,33.4897
both,transaction,39.0941
both,transaction,28.6968
both,transaction,41.8307
both,transaction,39.0230
both,transaction,32.2872
both,transaction,31.7163
both,transaction,42.1897
both,transaction,34.0546
both,transaction,25.5362
both,transaction,35.1146
both,transaction,38.5236
both,transaction,19.7342
both,transaction,26.9733
both,transaction,40.4027
both,transaction,46.5140
both,transaction,48.7133
both,transaction,37.6577
both,transaction,48.0125
both,transaction,54.4042
both,transaction,57.7548
both,transaction,28.6358
both,transaction,31.2172
both,transaction,13.9263
both,transaction,14.1446
both,transaction,26.8314
both,transaction,51.3410
both,transaction,37.0432
both,transaction,42.3507
both,transaction,32.1281
both,transaction,38.0442
both,transaction,39.2354
both,transaction,31.6996
both,transaction,37.2552
both,transaction,26.9263
both,transaction,43.0278
both,transaction,39.1111
both,transaction,36.5025
both,transaction,39.5097
both,transaction,39.5877
both,transaction,37.4552
both,transaction,26.5512
both,transaction,36.1856
both,transaction,19.1109
both,transaction,28.8344
both,transaction,75.0558
both,transaction,34.6162
both,transaction,16.0296
both,transaction,29.5245
both,transaction,29.6583
both,transaction,25.9647
both,transaction,25.7069
both,transaction,34.5631
both,transaction,45.0287
both,transaction,35.5664
both,transaction,23.7192
both,transaction,27.9971
both,transaction,21.7017
both,transaction,116.0536
both,transaction,29.9387
both,transaction,28.3151
both,transaction,41.3966
both,transaction,41.6392
both,transaction,29.3153
both,transaction,38.9380
both,transaction,28.2750
both,transaction,23.6647
both,transaction,23.4124
both,transaction,25.7671
both,transaction,53.5760
both,transaction,36.4762
both,transaction,34.4937
both,transaction,33.0891
both,transaction,42.1813
both,transaction,45.1170
both,transaction,31.3247
both,transaction,31.0504
both,transaction,39.4500
both,transaction,40.3010
both,transaction,40.4236
both,transaction,52.5851
both,transaction,41.8182
both,transaction,28.6986
both,transaction,42.0402
both,transaction,26.7512
both,transaction,48.1266
both,transaction,38.9282
both,transaction,44.4480
both,transaction,37.3898
both,transaction,49.1234
both,transaction,26.3446
both,transaction,48.0029
both,transaction,34.6420
both,transaction,37.5182
both,transaction,36.2180
both,transaction,34.5427
both,transaction,11.2745
both,transaction,23.0667
both,transaction,44.0245
both,transaction,37.7571
both,transaction,33.2278
both,transaction,27.6290
both,transaction,29.9653
both,transaction,34.4236
both,transaction,47.1618
both,transaction,41.3558
both,transaction,41.0676
both,transaction,37.6922
both,transaction,44.4021
both,transaction,27.7051
both,transaction,36.0950
both,transaction,41.0330
both,transaction,29.2194
both,transaction,33.8447
both,transaction,38.9068
both,transaction,48.7373
both,transaction,43.1634
both,transaction,31.5296
both,transaction,34.2416
both,transaction,58.0036
both,transaction,57.1860
both,transaction,43.8284
both,transaction,43.3701
both,transaction,26.1384
both,transaction,22.5420
both,transaction,35.4151
both,transaction,45.2313
both,transaction,40.3963
both,transaction,20.8873
both,transaction,42.0586
both,transaction,37.1316
both,transaction,38.0865
both,transaction,48.2646
both,transaction,36.5446
both,transaction,43.0847
both,transaction,29.2908
both,transaction,26.5211
both,transaction,39.4509
both,transaction,28.0204
both,transaction,43.0075
both,transaction,40.3679
both,transaction,33.7230
both,transaction,38.8363
both,transaction,39.6238
both,transaction,72.1417
both,transaction,69.1512
both,transaction,26.8452
both,transaction,20.2127
both,transaction,30.2931
both,transaction,46.7964
both,transaction,33.7920
both,transaction,50.6634
both,transaction,31.9078
both,transaction,32.4664
both,transaction,28.4864
both,transaction,18.9152
both,transaction,20.7863
both,transaction,15.2940
both,transaction,116.3429
both,transaction,34.2342
both,transaction,20.1630
both,transaction,31.9656
both,transaction,31.9613
both,transaction,28.2960
both,transaction,29.9493
both,transaction,38.1522
both,transaction,25.3532
both,transaction,26.9219
both,transaction,33.5696
both,transaction,25.5662
both,transaction,35.7297
both,transaction,20.0086
both,transaction,38.8759
both,transaction,25.8366
both,transaction,39.0303
both,transaction,47.7804
both,transaction,26.9164
both,transaction,41.8592
both,transaction,21.9893
both,transaction,39.1779
both,transaction,49.4856
both,transaction,47.4748
both,transaction,48.5212
both,transaction,37.6504
both,transaction,18.9538
both,transaction,23.8749
both,transaction,30.2128
both,transaction,33.5601
both,transaction,43.4823
both,transaction,37.7973
both,transaction,49.7984
both,transaction,48.8418
both,transaction,30.3552
both,transaction,45.0863
both,transaction,48.2834
both,transaction,40.0519
both,transaction,38.5934
both,transaction,60.6298
both,transaction,31.9266
both,transaction,50.8747
both,transaction,39.8878
both,transaction,53.5997
both,transaction,23.8506
both,transaction,27.7773
both,transaction,36.9283
both,transaction,45.0087
both,transaction,48.4286
both,transaction,44.9646
both,transaction,31.4205
both,transaction,37.7745
both,transaction,26.3035
both,transaction,37.9564
both,transaction,36.4694
both,transaction,23.2145
both,transaction,36.3377
both,transaction,19.8252
both,transaction,36.9563
both,transaction,32.7554
both,transaction,41.4592
both,transaction,47.2146
both,transaction,45.2180
both,transaction,45.4459
both,transaction,52.5218
both,transaction,17.4257
both,transaction,28.3569
both,transaction,34.9480
both,transaction,26.3182
both,transaction,36.4074
both,transaction,27.7351
both,transaction,30.0211
both,transaction,39.8590
both,transaction,41.7096
both,transaction,36.8121
both,transaction,36.8655
both,transaction,34.9455
both,transaction,42.7717
both,transaction,39.5738
both,transaction,26.5081
both,transaction,28.9624
both,transaction,43.3115
both,transaction,35.1644
both,transaction,42.1474
both,transaction,38.0936
both,transaction,32.7998
both,transaction,33.9854
both,transaction,72.9903
both,transaction,46.1103
both,transaction,48.9172
both,transaction,17.1573
both,transaction,19.1260
both,transaction,26.4343
both,transaction,25.7438
both,transaction,26.1422
both,transaction,31.8165
both,transaction,40.4304
both,transaction,41.7859
both,transaction,29.0270
both,transaction,42.4857
both,transaction,104.4343
both,transaction,35.5432
both,transaction,37.6604
both,transaction,29.7619
both,transaction,29.2635
both,transaction,41.6596
both,transaction,37.1499
both,transaction,26.0416
both,transaction,29.8218
both,transaction,42.0543
both,transaction,41.6341
both,transaction,30.1310
both,transaction,46.5983
both,transaction,43.6625
both,transaction,31.8881
both,transaction,41.5985
both,transaction,50.0889
both,transaction,35.1097
both,transaction,30.9207
both,transaction,40.4922
both,transaction,41.7708
both,transaction,43.7810
both,transaction,48.8335
both,transaction,21.0691
both,transaction,41.1101
both,transaction,34.4172
both,transaction,54.1826
both,transaction,35.3945
both,transaction,42.5179
both,transaction,39.7821
both,transaction,42.4735
both,transaction,39.8236
both,transaction,54.4002
both,transaction,49.5622
both,transaction,39.6953
both,transaction,42.2893
both,transaction,21.9691
both,transaction,22.8927
both,transaction,15.2450
both,transaction,34.6873
both,transaction,33.3732
both,transaction,32.8282
both,transaction,37.7233
both,transaction,32.6070
both,transaction,32.3210
both,transaction,44.1702
both,transaction,44.8312
both,transaction,27.8769
both,transaction,32.0475
both,transaction,35.8799
both,transaction,29.9331
both,transaction,46.3865
both,transaction,29.1447
both,transaction,32.2643
both,transaction,37.4540
both,transaction,38.8650
both,transaction,45.8897
both,transaction,42.6828
both,transaction,40.3417
both,transaction,44.2143
both,transaction,44.0332
both,transaction,38.1584
both,transaction,33.3486
both,transaction,46.9474
both,transaction,27.4161
both,transaction,43.3691
both,transaction,30.0041
both,transaction,47.5447
both,transaction,44.1116
both,transaction,45.4725
both,transaction,33.5572
both,transaction,33.1965
both,transaction,39.4151
both,transaction,18.2396
both,transaction,20.7438
both,transaction,42.9491
both,transaction,33.8953
both,transaction,34.7127
both,transaction,28.1220
both,transaction,34.0990
both,transaction,37.2347
both,transaction,38.8643
both,transaction,25.9139
both,transaction,20.0596
both,transaction,18.3433
both,transaction,37.4098
both,transaction,38.6744
both,transaction,27.5436
both,transaction,23.9649
both,transaction,59.0205
both,transaction,40.7652
both,transaction,31.1256
both,transaction,24.3129
both,transaction,31.2276
both,transaction,41.9619
both,transaction,36.9775
both,transaction,45.0151
both,transaction,36.0192
both,transaction,46.7193
both,transaction,19.5829
both,transaction,102.0153
both,transaction,28.0281
both,transaction,53.0907
both,transaction,38.8148
both,transaction,39.2586
both,transaction,40.9659
both,transaction,32.4233
both,transaction,45.1459
both,transaction,25.5664
both,transaction,33.8354
both,transaction,34.7432
both,transaction,21.2590
both,transaction,25.8508
both,transaction,14.9773
both,transaction,27.7636
both,transaction,34.8922
both,transaction,38.7365
both,transaction,37.1968
both,transaction,28.4260
both,transaction,25.6696
both,transaction,33.0892
both,transaction,57.3436
both,transaction,40.4775
both,transaction,34.7666
both,transaction,55.0267
both,transaction,29.0299
both,transaction,23.4788
both,transaction,44.9556
both,transaction,45.7925
both,transaction,30.0738
both,transaction,38.3777
both,transaction,59.3225
both,transaction,44.1032
both,transaction,39.6557
both,transaction,50.4586
both,transaction,30.3618
both,transaction,29.7982
both,transaction,12.6139
both,transaction,22.9607
both,transaction,24.3848
both,transaction,62.7406
both,transaction,41.8177
both,transaction,34.0412
both,transaction,29.1690
both,transaction,32.2428
both,transaction,29.8005
both,transaction,37.7183
both,transaction,41.0539
both,transaction,36.0733
both,transaction,52.1523
both,transaction,34.9250
both,transaction,32.0898
both,transaction,27.1332
both,transaction,32.2894
both,transaction,38.9444
both,transaction,43.0528
both,transaction,27.9468
both,transaction,24.5416
both,transaction,38.0532
both,transaction,38.5707
both,transaction,33.2297
both,transaction,39.2613
both,transaction,31.6590
both,transaction,41.9703
both,transaction,40.7508
both,transaction,31.3787
both,transaction,36.3020
both,transaction,32.2424
both,transaction,43.7012
both,transaction,39.6904
both,transaction,48.3652
both,transaction,39.5153
both,transaction,34.0091
both,transaction,35.1087
both,transaction,36.0406
both,transaction,31.0883
both,transaction,39.7919
both,transaction,35.0041
both,transaction,28.8657
both,transaction,29.0927
both,transaction,33.5619
both,transaction,41.5562
both,transaction,40.3520
both,transaction,35.6350
both,transaction,38.2408
both,transaction,32.8183
both,transaction,27.9944
both,transaction,33.6042
both,transaction,64.3058
both,transaction,46.8974
both,transaction,22.5829
both,transaction,46.3573
both,transaction,26.4352
both,transaction,22.9647
both,transaction,28.5914
both,transaction,26.1051
both,transaction,37.4833
both,transaction,24.5670
both,transaction,21.6642
both,transaction,38.8970
both,transaction,121.4235
both,transaction,27.2740
both,transaction,26.8603
both,transaction,33.8319
both,transaction,31.6901
both,transaction,33.0154
both,transaction,27.7601
both,transaction,32.9902
both,transaction,41.6923
both,transaction,41.9216
both,transaction,53.7598
both,transaction,34.2776
both,transaction,26.1073
both,transaction,39.9939
both,transaction,33.1304
both,transaction,40.7107
both,transaction,29.2286
both,transaction,26.0204
both,transaction,35.8434
both,transaction,33.5825
both,transaction,62.5662
both,transaction,40.6845
both,transaction,49.3075
both,transaction,34.6284
both,transaction,28.4035
both,transaction,34.9272
both,transaction,40.1078
both,transaction,60.2473
both,transaction,43.2027
both,transaction,48.2279
both,transaction,38.9121
both,transaction,19.3503
both,transaction,42.8337
both,transaction,45.6193
both,transaction,47.2152
both,transaction,33.6807
both,transaction,36.7338
both,transaction,57.3901
both,transaction,46.3524
both,transaction,37.9888
both,transaction,28.6104
both,transaction,24.7222
both,transaction,31.9645
both,transaction,31.2267
both,transaction,36.1661
both,transaction,17.8154
both,transaction,27.7259
both,transaction,39.4784
both,transaction,13.1721
both,transaction,32.2800
both,transaction,35.1531
both,transaction,43.5477
both,transaction,30.0906
both,transaction,32.6855
both,transaction,31.4767
both,transaction,38.9177
both,transaction,34.4539
both,transaction,23.6179
both,transaction,33.8548
both,transaction,35.4392
both,transaction,32.6578
both,transaction,46.0769
both,transaction,50.7123
both,transaction,49.9350
both,transaction,48.4461
both,transaction,33.6891
both,transaction,34.2050
both,transaction,29.3078
both,transaction,30.9268
both,transaction,46.0193
both,transaction,23.0941
both,transaction,40.5684
both,transaction,37.2107
both,transaction,37.7040
both,transaction,26.6949
both,transaction,38.1118
both,transaction,39.7663
both,transaction,27.1385
both,transaction,42.8829
both,transaction,34.2372
both,transaction,41.9870
both,transaction,36.3655
both,transaction,30.2645
both,transaction,28.2639
both,transaction,41.6190
both,transaction,36.9020
both,transaction,44.2455
both,transaction,33.5790
both,transaction,39.7093
both,transaction,114.4429
both,transaction,22.6422
both,transaction,31.6176
both,transaction,37.4923
both,transaction,29.4265
both,transaction,33.6620
both,transaction,34.0279
both,transaction,40.1563
both,transaction,24.5718
both,transaction,28.1195
both,transaction,23.7812
alone,query,1.1903
alone,query,2.5312
alone,query,2.3471
alone,query,4.4473
alone,query,3.6029
alone,query,2.1456
alone,query,2.3243
alone,query,2.1708
alone,query,3.1593
alone,query,2.4834
alone,query,5.1402
alone,query,2.3249
alone,query,2.7046
alone,query,1.6121
alone,query,6.9544
alone,query,1.0033
alone,query,1.1138
alone,query,1.2209
alone,query,2.3270
alone,query,7.0721
alone,query,0.6108
alone,query,9.8946
alone,query,1.9705
alone,query,3.2470
alone,query,1.6390
alone,query,3.9717
alone,query,2.4136
alone,query,1.7827
alone,query,4.1403
alone,query,4.9325
alone,query,1.7514
alone,query,3.5130
alone,query,1.7248
alone,query,0.7897
alone,query,1.6507
alone,query,2.6615
alone,query,1.4319
alone,query,3.0332
alone,query,4.2257
alone,query,2.3652
alone,query,1.6985
alone,query,3.2135
alone,query,1.4913
alone,query,3.7596
alone,query,3.5526
alone,query,3.4198
alone,query,4.6247
alone,query,2.7601
alone,query,1.3314
alone,query,2.0458
alone,query,1.1079
alone,query,3.4673
alone,query,6.2669
alone,query,8.6321
alone,query,1.4485
alone,query,2.7563
alone,query,2.7078
alone,query,0.8120
alone,query,1.7742
alone,query,3.1992
alone,query,2.1708
alone,query,1.9781
alone,query,1.9864
alone,query,2.7146
alone,query,3.9008
alone,query,2.5392
alone,query,5.0875
alone,query,2.0611
alone,query,2.7580
alone,query,2.5283
alone,query,3.1274
alone,query,2.9454
alone,query,0.6048
alone,query,1.8381
alone,query,1.4638
alone,query,1.8043
alone,query,1.1335
alone,query,3.0249
alone,query,1.3234
alone,query,1.3748
alone,query,4.5197
alone,query,3.0655
alone,query,1.8619
alone,query,2.6715
alone,query,14.8205
alone,query,2.4944
alone,query,8.9767
alone,query,3.1424
alone,query,2.4990
alone,query,3.1868
alone,query,3.7093
alone,query,4.2529
alone,query,2.2212
alone,query,1.5694
alone,query,2.6721
alone,query,2.3911
alone,query,0.9350
alone,query,1.8314
alone,query,5.0002
alone,query,1.1972
alone,query,7.6219
alone,query,7.0892
alone,query,2.8184
alone,query,4.8785
alone,query,4.2363
alone,query,1.7908
alone,query,2.0928
alone,query,2.0441
alone,query,2.8463
alone,query,2.9378
alone,query,1.6623
alone,query,3.2518
alone,query,3.2108
alone,query,9.0838
alone,query,6.0221
alone,query,3.4325
alone,query,4.4922
alone,query,6.4396
alone,query,4.9822
alone,query,3.7024
alone,query,1.4127
alone,query,2.4959
alone,query,8.3147
alone,query,1.6343
alone,query,7.3294
alone,query,1.6049
alone,query,1.4504
alone,query,2.0414
alone,query,1.6665
alone,query,0.6051
alone,query,2.2999
alone,query,5.3906
alone,query,2.7689
alone,query,2.3785
alone,query,3.6486
alone,query,4.2091
alone,query,3.8225
alone,query,5.6457
alone,query,2.9033
alone,query,2.7405
alone,query,2.3666
alone,query,0.9903
alone,query,2.9259
alone,query,2.5946
alone,query,2.5203
alone,query,1.9512
alone,query,11.5817
alone,query,1.5103
alone,query,2.0535
alone,query,1.4552
alone,query,4.8553
alone,query,4.0358
alone,query,3.6190
alone,query,3.4724
alone,query,2.1029
alone,query,1.9990
alone,query,1.4092
alone,query,1.9007
alone,query,1.1534
alone,query,2.8371
alone,query,0.8309
alone,query,1.1794
alone,query,3.8861
alone,query,2.7054
alone,query,2.2181
alone,query,1.3677
alone,query,2.4343
alone,query,1.7381
alone,query,3.0036
alone,query,1.2324
alone,query,2.4139
alone,query,3.8338
alone,query,1.6357
alone,query,1.5932
alone,query,2.9955
alone,query,5.3393
alone,query,0.7098
alone,query,2.7148
alone,query,1.8535
alone,query,1.9792
alone,query,2.0332
alone,query,5.3124
alone,query,1.5061
alone,query,2.7808
alone,query,1.8426
alone,query,2.9354
alone,query,0.9360
alone,query,0.9898
alone,query,1.7503
alone,query,2.0220
alone,query,1.3909
alone,query,0.9079
alone,query,2.0758
alone,query,1.4686
alone,query,2.3754
