phase,measure,ms
both,transaction,36.2743
both,transaction,40.3033
both,transaction,24.1861
both,transaction,29.7178
both,transaction,28.5967
both,transaction,38.5235
both,transaction,29.7582
both,transaction,32.4708
both,transaction,25.5110
both,transaction,45.0555
both,transaction,33.9118
both,transaction,43.4516
both,transaction,33.5423
both,transaction,31.4525
both,transaction,26.2412
both,transaction,28.8592
both,transaction,38.4826
both,transaction,32.2653
both,transaction,34.4834
both,transaction,33.4969
both,transaction,39.5472
both,transaction,39.3856
both,transaction,38.8123
both,transaction,37.3399
both,transaction,28.4758
both,transaction,33.9834
both,transaction,26.1215
both,transaction,34.5206
both,transaction,30.3747
both,transaction,33.7527
both,transaction,33.0960
both,transaction,33.0985
both,transaction,44.3733
both,transaction,24.5052
both,transaction,31.2192
both,transaction,48.9937
both,transaction,36.9195
both,transaction,31.8621
both,transaction,46.7534
both,transaction,59.3633
both,transaction,44.9321
both,transaction,44.8711
both,transaction,35.5367
both,transaction,41.3175
both,transaction,28.0217
both,transaction,41.4655
both,transaction,34.4881
both,transaction,41.8610
both,transaction,33.4862
both,transaction,33.5461
both,transaction,19.6367
both,transaction,20.0549
both,transaction,28.8982
both,transaction,36.0713
both,transaction,31.4616
both,transaction,37.9751
both,transaction,43.6105
both,transaction,31.2326
both,transaction,63.2000
both,transaction,36.9976
both,transaction,33.9248
both,transaction,20.5025
both,transaction,50.9572
both,transaction,31.7545
both,transaction,32.2945
both,transaction,48.2142
both,transaction,30.0350
both,transaction,22.4137
both,transaction,36.3308
both,transaction,46.7075
both,transaction,47.9397
both,transaction,47.8897
both,transaction,31.6922
both,transaction,41.8840
both,transaction,37.0760
both,transaction,51.0654
both,transaction,52.0385
both,transaction,43.1469
both,transaction,28.8014
both,transaction,31.7537
both,transaction,35.3160
both,transaction,37.9666
both,transaction,22.6380
both,transaction,36.6713
both,transaction,35.1422
both,transaction,26.9703
both,transaction,26.5216
both,transaction,38.0152
both,transaction,28.9099
both,transaction,35.8456
both,transaction,35.7027
both,transaction,31.0254
both,transaction,28.4244
both,transaction,27.2057
both,transaction,103.9802
both,transaction,37.9066
both,transaction,44.0646
both,transaction,46.4486
both,transaction,45.3791
both,transaction,32.2144
both,transaction,39.2562
both,transaction,32.5964
both,transaction,40.3655
both,transaction,33.6078
both,transaction,38.1019
both,transaction,42.0600
both,transaction,24.5723
both,transaction,43.6869
both,transaction,38.1499
both,transaction,38.9445
both,transaction,27.3995
both,transaction,41.5366
both,transaction,12.2360
both,transaction,23.5687
both,transaction,40.0582
both,transaction,50.4669
both,transaction,32.2216
both,transaction,36.2372
both,transaction,21.0912
both,transaction,18.3631
both,transaction,35.9010
both,transaction,39.5498
both,transaction,38.5500
both,transaction,31.4382
both,transaction,31.0272
both,transaction,41.8603
both,transaction,29.2040
both,transaction,33.7696
both,transaction,38.6779
both,transaction,36.6512
both,transaction,43.4854
both,transaction,31.8453
both,transaction,32.0904
both,transaction,31.5919
both,transaction,40.2328
both,transaction,34.4728
both,transaction,40.8141
both,transaction,67.6573
both,transaction,51.1292
both,transaction,30.4434
both,transaction,37.7967
both,transaction,24.8272
both,transaction,16.2213
both,transaction,28.2390
both,transaction,29.9596
both,transaction,39.5517
both,transaction,42.2156
both,transaction,41.0626
both,transaction,29.5400
both,transaction,31.3055
both,transaction,37.3884
both,transaction,40.9574
both,transaction,35.8681
both,transaction,38.4048
both,transaction,44.3951
both,transaction,28.2105
both,transaction,30.6766
both,transaction,26.8754
both,transaction,43.9553
both,transaction,27.5943
both,transaction,33.6421
both,transaction,39.4700
both,transaction,42.8022
both,transaction,37.0266
both,transaction,45.1816
both,transaction,25.6748
both,transaction,37.8245
both,transaction,49.6377
both,transaction,27.8676
both,transaction,39.7196
both,transaction,28.7381
both,transaction,26.4250
both,transaction,33.7988
both,transaction,39.3642
both,transaction,41.5725
both,transaction,52.7982
both,transaction,47.8814
both,transaction,28.2773
both,transaction,34.7448
both,transaction,19.3013
both,transaction,31.6198
both,transaction,33.9148
both,transaction,31.8228
both,transaction,34.4812
both,transaction,28.4352
both,transaction,30.1519
both,transaction,39.8107
both,transaction,40.4932
both,transaction,34.1664
both,transaction,31.2205
both,transaction,34.9527
both,transaction,31.6886
both,transaction,24.7139
both,transaction,20.8047
both,transaction,103.9000
both,transaction,33.3815
both,transaction,33.1576
both,transaction,31.6243
both,transaction,37.2810
both,transaction,41.9125
both,transaction,41.4764
both,transaction,26.2204
both,transaction,34.0624
both,transaction,38.4617
both,transaction,32.8829
both,transaction,34.5345
both,transaction,21.2402
both,transaction,43.0744
both,transaction,41.6392
both,transaction,34.0746
both,transaction,41.6366
both,transaction,33.8929
both,transaction,35.3743
both,transaction,30.0518
both,transaction,38.1048
both,transaction,58.5944
both,transaction,40.4356
both,transaction,26.6427
both,transaction,25.3354
both,transaction,35.7761
both,transaction,43.0730
both,transaction,43.4009
both,transaction,33.6952
both,transaction,39.7498
both,transaction,30.5475
both,transaction,31.6052
both,transaction,39.9209
both,transaction,36.8641
both,transaction,25.5104
both,transaction,37.3146
both,transaction,28.4283
both,transaction,31.4315
both,transaction,37.4762
both,transaction,36.8149
both,transaction,35.1138
both,transaction,36.7288
both,transaction,48.8897
both,transaction,64.5196
both,transaction,35.8617
both,transaction,36.6700
both,transaction,41.4284
both,transaction,22.6800
both,transaction,27.6968
both,transaction,34.1657
both,transaction,29.6594
both,transaction,37.0626
both,transaction,30.2451
both,transaction,19.1810
both,transaction,29.8504
both,transaction,30.3371
both,transaction,33.1063
both,transaction,37.4057
both,transaction,32.0226
both,transaction,16.5251
both,transaction,23.9663
both,transaction,16.3025
both,transaction,19.1503
both,transaction,17.6040
both,transaction,19.3049
both,transaction,21.2866
both,transaction,17.7551
both,transaction,27.1749
both,transaction,36.6367
both,transaction,31.5022
both,transaction,31.4372
both,transaction,33.5819
both,transaction,34.8998
both,transaction,40.6866
both,transaction,36.3327
both,transaction,49.6649
both,transaction,46.6939
both,transaction,37.8578
both,transaction,40.8618
both,transaction,42.0786
both,transaction,25.5789
both,transaction,28.8049
both,transaction,41.7586
both,transaction,36.4594
both,transaction,44.2476
both,transaction,50.8103
both,transaction,19.2140
both,transaction,24.4087
both,transaction,48.7573
both,transaction,37.7313
both,transaction,42.2064
both,transaction,43.8486
both,transaction,47.4276
both,transaction,29.9405
both,transaction,35.3630
both,transaction,39.6701
both,transaction,38.9972
both,transaction,30.8630
both,transaction,32.2242
both,transaction,40.4174
both,transaction,112.5008
both,transaction,35.4315
both,transaction,36.8072
both,transaction,43.4533
both,transaction,25.0936
both,transaction,26.7958
both,transaction,44.1628
both,transaction,18.3260
both,transaction,28.3806
both,transaction,35.3419
both,transaction,50.1930
both,transaction,37.2031
both,transaction,32.3612
both,transaction,43.4644
both,transaction,36.2010
both,transaction,37.0858
both,transaction,37.4829
both,transaction,12.7029
both,transaction,37.2444
both,transaction,48.4657
both,transaction,32.6545
both,transaction,35.3995
both,transaction,26.1460
both,transaction,20.4437
both,transaction,31.9310
both,transaction,23.2930
both,transaction,41.7883
both,transaction,47.5458
both,transaction,31.1301
both,transaction,33.0178
both,transaction,27.8142
both,transaction,32.7492
both,transaction,28.9100
both,transaction,43.9951
both,transaction,33.7276
both,transaction,34.0398
both,transaction,31.8796
both,transaction,39.3290
both,transaction,35.0333
both,transaction,26.1980
both,transaction,29.4175
both,transaction,45.0192
both,transaction,50.9646
both,transaction,57.4251
both,transaction,66.2468
both,transaction,48.6493
both,transaction,27.0913
both,transaction,29.1313
both,transaction,44.0953
both,transaction,38.5369
both,transaction,39.9376
both,transaction,44.4545
both,transaction,40.3129
both,transaction,36.9625
both,transaction,26.5798
both,transaction,41.3903
both,transaction,39.2218
both,transaction,35.0856
both,transaction,35.2186
both,transaction,31.8875
both,transaction,30.0698
both,transaction,28.2542
both,transaction,30.1702
both,transaction,37.7192
both,transaction,40.3532
both,transaction,25.6041
both,transaction,31.8793
both,transaction,40.5346
both,transaction,36.7217
both,transaction,28.8005
both,transaction,46.0699
both,transaction,45.5606
both,transaction,40.6562
both,transaction,20.1941
both,transaction,32.8284
both,transaction,31.4231
both,transaction,23.4443
both,transaction,23.9783
both,transaction,34.6275
both,transaction,54.6745
both,transaction,53.8050
both,transaction,41.2581
both,transaction,50.6895
both,transaction,42.2170
both,transaction,45.3977
both,transaction,30.0160
both,transaction,30.8780
both,transaction,38.3938
both,transaction,34.0376
both,transaction,48.4455
both,transaction,24.5496
both,transaction,32.0214
both,transaction,34.3696
both,transaction,34.7634
both,transaction,31.6611
both,transaction,43.0220
both,transaction,27.6165
both,transaction,27.5299
both,transaction,25.0176
both,transaction,15.3972
both,transaction,95.6296
both,transaction,41.2565
both,transaction,47.6560
both,transaction,49.0696
both,transaction,39.5463
both,transaction,46.2122
both,transaction,24.9672
both,transaction,26.0067
both,transaction,48.4648
both,transaction,47.6116
both,transaction,37.5944
both,transaction,38.4713
both,transaction,23.9731
both,transaction,36.6270
both,transaction,26.6588
both,transaction,37.7978
both,transaction,33.7077
both,transaction,40.2253
both,transaction,41.7471
both,transaction,34.0255
both,transaction,43.9679
both,transaction,33.0909
both,transaction,30.7622
both,transaction,28.2069
both,transaction,36.6252
both,transaction,40.9513
both,transaction,43.3635
both,transaction,42.7471
both,transaction,34.0647
both,transaction,29.2507
both,transaction,27.4485
both,transaction,34.9565
both,transaction,37.2093
both,transaction,33.5751
both,transaction,48.3918
both,transaction,35.7851
both,transaction,34.5579
both,transaction,57.2943
both,transaction,35.6440
both,transaction,57.0700
both,transaction,36.3064
both,transaction,41.3454
both,transaction,42.0527
both,transaction,38.7183
both,transaction,42.2868
both,transaction,26.8030
both,transaction,27.2306
both,transaction,40.3135
both,transaction,32.6937
both,transaction,47.8761
both,transaction,31.3139
both,transaction,36.4990
both,transaction,40.1552
both,transaction,32.7446
both,transaction,41.2754
both,transaction,37.3351
both,transaction,36.5897
both,transaction,30.9394
both,transaction,30.7553
both,transaction,23.5398
both,transaction,32.2278
both,transaction,36.7798
both,transaction,39.5556
both,transaction,45.3244
both,transaction,50.0177
both,transaction,41.6731
both,transaction,46.6069
both,transaction,51.3597
both,transaction,86.8323
both,transaction,40.4725
both,transaction,27.2920
both,transaction,21.8442
both,transaction,39.7987
both,transaction,38.0853
both,transaction,38.8716
both,transaction,53.2447
both,transaction,35.4833
both,transaction,46.0583
both,transaction,40.0401
both,transaction,39.2302
both,transaction,36.2930
both,transaction,36.5860
both,transaction,29.1521
both,transaction,37.6089
both,transaction,30.9650
both,transaction,34.8361
both,transaction,31.7438
both,transaction,33.8036
both,transaction,29.3385
both,transaction,27.4110
both,transaction,28.0431
both,transaction,35.5118
both,transaction,24.3869
both,transaction,30.9670
both,transaction,26.3382
both,transaction,20.0619
both,transaction,10.2664
both,transaction,12.8918
both,transaction,6.1867
both,transaction,6.0169
both,transaction,94.8991
both,transaction,33.4473
both,transaction,43.9162
both,transaction,47.5228
both,transaction,32.1674
both,transaction,43.3099
both,transaction,29.2474
both,transaction,29.3448
both,transaction,39.9166
both,transaction,35.6702
both,transaction,27.0871
both,transaction,10.1334
both,transaction,41.4422
both,transaction,37.5929
both,transaction,45.0447
both,transaction,20.4994
both,transaction,29.4320
both,transaction,31.7614
both,transaction,32.8910
both,transaction,35.2376
both,transaction,48.0617
both,transaction,44.5643
both,transaction,35.7054
both,transaction,38.0750
both,transaction,43.6828
both,transaction,39.0975
both,transaction,49.8324
both,transaction,28.8261
both,transaction,29.3067
both,transaction,32.6100
both,transaction,36.3977
both,transaction,29.0694
both,transaction,33.9908
both,transaction,41.3600
both,transaction,39.3185
both,transaction,32.4293
both,transaction,31.9480
both,transaction,33.3109
both,transaction,35.6848
both,transaction,46.0728
both,transaction,37.2158
both,transaction,47.7601
both,transaction,52.5970
both,transaction,64.6351
both,transaction,46.8686
both,transaction,39.1210
both,transaction,60.1444
both,transaction,24.5877
both,transaction,28.7549
both,transaction,16.8295
both,transaction,33.4177
both,transaction,26.6190
both,transaction,23.8777
both,transaction,34.5205
both,transaction,30.7995
both,transaction,36.0274
both,transaction,36.6309
both,transaction,35.0265
both,transaction,34.4527
both,transaction,34.8870
both,transaction,34.2641
both,transaction,25.2943
both,transaction,26.6450
both,transaction,23.7652
both,transaction,32.4831
both,transaction,37.2356
both,transaction,17.6145
both,transaction,34.1695
both,transaction,29.7559
both,transaction,42.0707
both,transaction,37.0426
both,transaction,36.3324
both,transaction,48.8242
both,transaction,33.3028
both,transaction,46.9273
both,transaction,47.2824
both,transaction,38.5488
both,transaction,25.4141
both,transaction,27.4199
both,transaction,23.3032
both,transaction,25.6822
both,transaction,31.3467
both,transaction,52.1418
both,transaction,46.4632
both,transaction,38.4711
both,transaction,26.1514
both,transaction,33.0117
both,transaction,30.4496
both,transaction,29.9593
both,transaction,39.9518
both,transaction,24.1669
both,transaction,34.4888
both,transaction,39.2202
both,transaction,24.0858
both,transaction,34.9798
both,transaction,31.7713
both,transaction,32.3702
both,transaction,30.0426
both,transaction,31.0766
both,transaction,25.1183
both,transaction,93.1722
both,transaction,31.3357
both,transaction,39.1012
both,transaction,33.4646
both,transaction,40.1405
both,transaction,38.6893
both,transaction,46.1702
both,transaction,26.3685
both,transaction,34.3711
both,transaction,38.6514
both,transaction,33.2546
both,transaction,32.9268
both,transaction,38.8625
both,transaction,24.5782
both,transaction,50.2781
both,transaction,45.4633
both,transaction,39.7671
both,transaction,40.8127
both,transaction,32.8451
both,transaction,32.6655
both,transaction,40.4914
both,transaction,29.6578
both,transaction,21.7561
both,transaction,19.4046
both,transaction,30.8752
both,transaction,24.3981
both,transaction,39.4233
both,transaction,43.4381
both,transaction,38.8954
both,transaction,23.4860
both,transaction,34.8756
both,transaction,29.2164
both,transaction,26.4417
both,transaction,35.5399
both,transaction,37.8069
both,transaction,33.2833
both,transaction,42.1200
both,transaction,42.6606
both,transaction,32.2235
both,transaction,40.1928
both,transaction,41.5808
both,transaction,48.5123
both,transaction,42.4259
both,transaction,70.5423
both,transaction,52.5529
both,transaction,32.4692
both,transaction,28.6888
both,transaction,27.8135
both,transaction,28.0679
both,transaction,32.1547
both,transaction,30.0593
both,transaction,34.3183
both,transaction,31.4830
both,transaction,29.2191
both,transaction,28.8969
both,transaction,29.0492
both,transaction,39.7855
both,transaction,30.8283
both,transaction,32.0589
both,transaction,28.3776
both,transaction,38.2637
both,transaction,27.4137
both,transaction,30.8840
both,transaction,29.2638
both,transaction,43.9583
both,transaction,38.1322
both,transaction,40.4740
both,transaction,38.1931
both,transaction,36.5036
both,transaction,38.8866
both,transaction,31.5419
both,transaction,32.7234
both,transaction,54.2115
both,transaction,19.7300
both,transaction,11.5603
both,transaction,35.5868
both,transaction,22.4697
both,transaction,40.0896
both,transaction,24.1126
both,transaction,28.8698
both,transaction,42.2129
both,transaction,50.9292
both,transaction,52.7805
both,transaction,43.3736
both,transaction,31.0492
both,transaction,44.1645
both,transaction,31.5723
both,transaction,37.6031
both,transaction,32.4456
both,transaction,39.2477
both,transaction,28.8374
both,transaction,42.8665
both,transaction,37.0582
both,transaction,42.0567
both,transaction,36.5895
both,transaction,35.4518
both,transaction,36.8585
both,transaction,42.5519
both,transaction,25.0037
both,transaction,36.3273
both,transaction,102.5767
both,transaction,26.9002
both,transaction,46.3186
both,transaction,35.5187
both,transaction,33.0249
both,transaction,23.7077
both,transaction,37.2293
both,transaction,31.9842
both,transaction,32.4054
both,transaction,35.3259
both,transaction,35.5738
both,transaction,35.7989
both,transaction,29.9748
both,transaction,28.8062
both,transaction,32.1788
both,transaction,37.2947
both,transaction,23.4958
both,transaction,46.4408
both,transaction,24.2310
both,transaction,35.2641
both,transaction,50.7815
both,transaction,37.9609
both,transaction,54.3716
both,transaction,37.8622
both,transaction,41.9983
both,transaction,23.7723
both,transaction,39.9466
both,transaction,24.4850
both,transaction,37.7285
both,transaction,42.9205
both,transaction,38.6322
both,transaction,33.5420
both,transaction,31.7904
both,transaction,41.9347
both,transaction,42.7406
both,transaction,39.5759
both,transaction,40.3898
both,transaction,28.8996
both,transaction,21.2145
both,transaction,34.9591
both,transaction,39.5559
both,transaction,47.3487
both,transaction,36.5487
both,transaction,9.6433
both,transaction,24.9942
both,transaction,13.8770
both,transaction,13.4626
both,transaction,46.5891
both,transaction,22.2110
both,transaction,30.0262
both,transaction,36.3626
both,transaction,27.7498
both,transaction,32.7151
both,transaction,30.8473
both,transaction,50.2266
both,transaction,38.0197
both,transaction,41.3909
both,transaction,39.9467
both,transaction,39.9750
both,transaction,42.5439
both,transaction,36.0005
both,transaction,37.0907
both,transaction,34.1053
both,transaction,32.2290
both,transaction,21.9849
both,transaction,35.5834
both,transaction,51.1988
both,transaction,41.4698
both,transaction,40.1418
both,transaction,38.1670
both,transaction,46.3837
both,transaction,49.1537
both,transaction,108.8680
both,transaction,85.3609
both,transaction,18.4479
both,transaction,31.6216
both,transaction,36.6325
both,transaction,44.2930
both,transaction,47.5811
both,transaction,35.9082
both,transaction,36.3775
both,transaction,40.5421
both,transaction,27.2981
both,transaction,32.3921
both,transaction,34.1812
both,transaction,28.6074
both,transaction,34.3266
both,transaction,38.6712
both,transaction,27.7223
both,transaction,39.6890
both,transaction,39.3205
both,transaction,24.6743
both,transaction,36.9998
both,transaction,29.6792
both,transaction,34.8950
both,transaction,32.6597
both,transaction,29.9875
both,transaction,32.8844
both,transaction,12.9854
both,transaction,11.0394
both,transaction,100.8862
both,transaction,34.8693
both,transaction,40.7059
both,transaction,44.2764
both,transaction,30.6129
both,transaction,30.9291
both,transaction,41.5107
both,transaction,45.6703
both,transaction,35.8516
both,transaction,48.6336
both,transaction,34.8993
both,transaction,26.5039
both,transaction,43.6278
both,transaction,37.2984
both,transaction,42.9638
both,transaction,36.7872
both,transaction,30.7562
both,transaction,40.1241
both,transaction,34.6035
both,transaction,31.4983
both,transaction,38.9360
both,transaction,30.5052
both,transaction,26.4691
both,transaction,16.1070
both,transaction,21.6622
both,transaction,37.5993
both,transaction,37.5816
both,transaction,37.5973
both,transaction,36.0458
both,transaction,37.4510
both,transaction,30.8100
both,transaction,30.5498
both,transaction,26.8091
both,transaction,30.5879
both,transaction,34.8174
both,transaction,24.9302
both,transaction,35.8380
both,transaction,32.3030
both,transaction,37.1036
both,transaction,33.9735
both,transaction,42.7062
both,transaction,35.4825
both,transaction,38.7155
both,transaction,41.2536
both,transaction,60.1308
both,transaction,30.0452
both,transaction,46.2078
both,transaction,20.5053
both,transaction,16.1590
both,transaction,27.3925
both,transaction,26.4373
both,transaction,27.9034
both,transaction,26.7443
both,transaction,33.9432
both,transaction,48.4803
both,transaction,40.4883
both,transaction,20.8346
both,transaction,41.0028
both,transaction,29.1101
both,transaction,27.8507
both,transaction,29.1545
both,transaction,34.0075
both,transaction,35.2930
both,transaction,33.0380
both,transaction,62.1156
both,transaction,33.9763
both,transaction,43.2129
both,transaction,29.2875
both,transaction,33.0279
both,transaction,32.1994
both,transaction,30.1143
both,transaction,53.2322
both,transaction,49.9845
both,transaction,37.6642
both,transaction,40.4122
both,transaction,42.3940
both,transaction,41.2787
both,transaction,32.1607
both,transaction,22.2388
both,transaction,32.4807
both,transaction,35.1029
both,transaction,37.2166
both,transaction,23.5895
both,transaction,42.8662
both,transaction,39.7579
both,transaction,43.1752
both,transaction,42.1657
both,transaction,47.8407
both,transaction,24.9784
both,transaction,36.4546
both,transaction,35.1326
both,transaction,43.3760
both,transaction,42.5769
both,transaction,36.9364
both,transaction,20.5416
both,transaction,24.3162
both,transaction,31.4663
both,transaction,26.4269
both,transaction,31.8668
both,transaction,33.7638
both,transaction,107.9096
both,transaction,34.0214
both,transaction,48.0415
both,transaction,45.9351
both,transaction,43.1467
both,transaction,38.7646
both,transaction,26.4195
both,transaction,37.7160
both,transaction,34.2642
both,transaction,48.1559
both,transaction,28.1814
both,transaction,21.0887
both,transaction,20.0922
both,transaction,34.4100
both,transaction,33.8237
both,transaction,44.0224
both,transaction,27.4113
both,transaction,29.9042
both,transaction,39.0600
both,transaction,45.9681
both,transaction,43.2080
both,transaction,38.5921
both,transaction,31.1726
both,transaction,32.7135
both,transaction,34.0711
both,transaction,37.6580
both,transaction,41.8088
both,transaction,26.3028
both,transaction,36.8448
both,transaction,35.6854
both,transaction,29.8551
both,transaction,32.5496
both,transaction,55.9324
both,transaction,23.4321
both,transaction,26.9960
both,transaction,44.6296
both,transaction,39.7680
both,transaction,28.0737
both,transaction,51.3065
both,transaction,28.2336
both,transaction,40.7777
both,transaction,45.0380
both,transaction,61.7223
both,transaction,49.2934
both,transaction,41.8781
both,transaction,29.4900
both,transaction,28.4192
both,transaction,31.4980
both,transaction,27.4904
both,transaction,28.0734
both,transaction,57.5554
both,transaction,37.6543
both,transaction,37.1148
both,transaction,35.0233
both,transaction,34.5207
both,transaction,41.7380
both,transaction,26.9678
both,transaction,28.3051
both,transaction,34.2915
both,transaction,13.7190
both,transaction,33.0443
both,transaction,27.3591
both,transaction,28.2451
both,transaction,36.1566
both,transaction,32.7117
both,transaction,28.2537
both,transaction,55.2756
both,transaction,35.3453
both,transaction,39.7113
both,transaction,20.0390
both,transaction,44.0860
both,transaction,51.5136
both,transaction,28.7136
both,transaction,38.5896
both,transaction,40.3785
both,transaction,29.6335
both,transaction,28.7439
both,transaction,25.6186
both,transaction,27.8070
both,transaction,31.8502
both,transaction,35.5798
both,transaction,29.5614
both,transaction,38.6841
both,transaction,41.6085
both,transaction,51.0801
both,transaction,34.8687
both,transaction,37.7040
both,transaction,40.4089
both,transaction,47.5849
both,transaction,28.1036
both,transaction,18.3844
both,transaction,39.3514
both,transaction,48.4742
both,transaction,34.8602
both,transaction,33.9139
both,transaction,28.3952
both,transaction,30.5584
both,transaction,36.7617
both,transaction,22.0319
both,transaction,24.4164
both,transaction,114.3881
both,transaction,38.2392
both,transaction,41.4229
both,transaction,43.3033
both,transaction,31.7711
both,transaction,29.9485
both,transaction,34.3349
both,transaction,32.1032
both,transaction,37.0279
both,transaction,30.6681
both,transaction,22.4538
both,transaction,38.5235
both,transaction,36.4373
both,transaction,37.8165
both,transaction,39.1698
both,transaction,41.8708
both,transaction,30.1107
both,transaction,42.8426
both,transaction,39.5707
both,transaction,36.0702
both,transaction,40.3359
both,transaction,33.9677
both,transaction,37.6411
both,transaction,13.3053
both,transaction,21.7677
both,transaction,44.1961
both,transaction,22.1734
both,transaction,32.9699
both,transaction,45.7630
both,transaction,34.0754
both,transaction,41.7174
both,transaction,36.8598
both,transaction,29.0614
both,transaction,40.7959
both,transaction,43.5426
both,transaction,43.8773
both,transaction,32.5478
both,transaction,32.8627
both,transaction,23.2321
both,transaction,37.5815
both,transaction,29.9017
both,transaction,41.2521
both,transaction,41.9146
both,transaction,26.3779
both,transaction,37.0160
both,transaction,27.6959
both,transaction,42.3023
both,transaction,25.9588
both,transaction,36.2765
both,transaction,62.4203
both,transaction,33.6012
both,transaction,43.5204
both,transaction,38.6863
both,transaction,36.6233
both,transaction,40.4281
both,transaction,36.8495
both,transaction,28.7138
both,transaction,34.7252
both,transaction,34.4040
both,transaction,48.2764
both,transaction,31.8437
both,transaction,64.8702
both,transaction,43.7923
both,transaction,32.9552
both,transaction,30.4426
both,transaction,36.4151
both,transaction,33.2163
both,transaction,44.6891
both,transaction,51.5006
both,transaction,28.4492
both,transaction,17.3799
both,transaction,31.3750
both,transaction,47.8516
both,transaction,35.5069
both,transaction,36.9707
both,transaction,27.8490
both,transaction,36.0425
both,transaction,29.6302
both,transaction,42.6340
both,transaction,54.5616
both,transaction,44.6556
both,transaction,50.5105
both,transaction,38.6420
both,transaction,36.5752
both,transaction,26.1194
both,transaction,37.0895
both,transaction,31.7911
both,transaction,26.8826
both,transaction,30.5343
both,transaction,38.6960
both,transaction,35.6995
both,transaction,38.0496
both,transaction,30.9589
both,transaction,31.7256
both,transaction,28.5159
both,transaction,30.8915
both,transaction,20.7395
both,transaction,25.3060
both,transaction,22.5747
both,transaction,15.6286
alone,query,2.8569
alone,query,2.0382
alone,query,1.0482
alone,query,1.5631
alone,query,2.3029
alone,query,1.7651
alone,query,1.0183
alone,query,1.3891
alone,query,2.5071
alone,query,3.0277
alone,query,1.8626
alone,query,4.5388
alone,query,11.9613
alone,query,1.9405
alone,query,1.8863
alone,query,2.6300
alone,query,2.1807
alone,query,1.9687
alone,query,1.3218
alone,query,2.9881
alone,query,4.6972
alone,query,3.2252
alone,query,2.2031
alone,query,1.8181
alone,query,3.7617
alone,query,1.5476
alone,query,5.3601
alone,query,3.5111
alone,query,2.7477
alone,query,5.3639
alone,query,2.2845
alone,query,0.7479
alone,query,1.5801
alone,query,2.1129
alone,query,1.8062
alone,query,3.2569
alone,query,0.5410
alone,query,4.4677
alone,query,5.1330
alone,query,1.5197
alone,query,1.7442
alone,query,2.1121
alone,query,8.4907
alone,query,2.9371
alone,query,1.2413
alone,query,2.9100
alone,query,1.5454
alone,query,1.4587
alone,query,1.8235
alone,query,3.9222
alone,query,2.7949
alone,query,3.2346
alone,query,5.1529
alone,query,3.6095
alone,query,2.0678
alone,query,2.7048
alone,query,2.3822
alone,query,1.7298
alone,query,1.4204
alone,query,2.3483
alone,query,1.7610
alone,query,1.8651
alone,query,2.6927
alone,query,5.9168
alone,query,1.8972
alone,query,3.0297
alone,query,2.4831
alone,query,2.7054
alone,query,1.4735
alone,query,3.5747
alone,query,2.0658
alone,query,1.8308
alone,query,2.5156
alone,query,1.7892
alone,query,1.6663
alone,query,2.5834
alone,query,3.4045
alone,query,1.6330
alone,query,1.5912
alone,query,3.0321
alone,query,2.6020
alone,query,1.9706
alone,query,2.8274
alone,query,2.3905
alone,query,2.5679
alone,query,2.0675
alone,query,2.4063
alone,query,1.4239
alone,query,3.0497
alone,query,2.2289
alone,query,1.9262
alone,query,1.9814
alone,query,2.1635
alone,query,2.0013
alone,query,2.8185
alone,query,1.6422
alone,query,2.0029
alone,query,1.5131
alone,query,0.9169
alone,query,1.8026
alone,query,2.0950
alone,query,1.4057
alone,query,1.5072
alone,query,1.6830
alone,query,1.4560
alone,query,2.1234
alone,query,1.3792
alone,query,2.3918
alone,query,1.0589
alone,query,1.0996
alone,query,2.2314
alone,query,3.2502
alone,query,2.2424
alone,query,1.3644
alone,query,5.9927
alone,query,1.8205
alone,query,2.5291
alone,query,2.2531
alone,query,1.3213
alone,query,1.4978
alone,query,1.9887
alone,query,2.5429
alone,query,5.0460
alone,query,2.1589
alone,query,3.3214
alone,query,2.7896
alone,query,2.8806
alone,query,1.9609
alone,query,5.2282
alone,query,3.1112
alone,query,3.2772
alone,query,3.0654
alone,query,3.1365
alone,query,3.8434
alone,query,3.0633
alone,query,2.4935
alone,query,3.8687
alone,query,2.0205
alone,query,2.1852
alone,query,5.4832
alone,query,3.4865
alone,query,2.0801
alone,query,1.2278
alone,query,5.4187
alone,query,4.0537
alone,query,3.6452
alone,query,3.5920
alone,query,2.1784
alone,query,3.8693
alone,query,3.1609
alone,query,1.8844
alone,query,5.3488
alone,query,2.1629
alone,query,2.2217
alone,query,5.6065
alone,query,4.2224
alone,query,1.9605
alone,query,1.9573
alone,query,2.4785
alone,query,1.9817
alone,query,4.4356
alone,query,1.9220
alone,query,1.5194
alone,query,4.5660
alone,query,2.5628
alone,query,2.0878
alone,query,1.8888
alone,query,1.8445
alone,query,1.7171
alone,query,3.7685
alone,query,2.1138
alone,query,2.1897
alone,query,3.2756
alone,query,2.8363
alone,query,1.6321
alone,query,3.6602
alone,query,2.7601
alone,query,3.5804
alone,query,1.0377
alone,query,1.9456
alone,query,1.9601
alone,query,0.9221
alone,query,7.3338
alone,query,3.0418
alone,query,3.3898
alone,query,1.1092
alone,query,1.3199
alone,query,1.7291
alone,query,3.2888
alone,query,3.8145
alone,query,3.4077
alone,query,1.9876
alone,query,1.2803
alone,query,2.4064
alone,query,1.3936
