phase,measure,ms
both,query,4.5956
both,query,4.7139
both,query,5.5813
both,query,4.7727
both,query,6.0541
both,query,4.4792
both,query,3.5281
both,query,25.2183
both,query,4.8435
both,query,2.3860
both,query,6.9055
both,query,8.5023
both,query,10.7983
both,query,7.0102
both,query,6.4460
both,query,6.0329
both,query,12.7915
both,query,2.4071
both,query,9.8113
both,query,18.6376
both,query,5.9872
both,query,3.3584
both,query,6.0794
both,query,3.4515
both,query,3.8267
both,query,3.8761
both,query,6.8550
both,query,4.8682
both,query,6.0624
both,query,5.6898
both,query,3.8852
both,query,3.9688
both,query,4.5429
both,query,4.9386
both,query,5.0782
both,query,8.9618
both,query,4.6680
both,query,3.0847
both,query,4.7289
both,query,5.1571
both,query,3.6380
both,query,6.5754
both,query,3.6782
both,query,2.8664
both,query,2.6810
both,query,1.3118
both,query,1.4536
both,query,9.4233
both,query,2.4193
both,query,9.5539
both,query,3.3214
both,query,3.5362
both,query,3.9319
both,query,1.6676
both,query,4.0392
both,query,7.0749
both,query,7.3316
both,query,2.5256
both,query,6.6808
both,query,4.6858
both,query,2.6651
both,query,4.6841
both,query,7.1600
both,query,3.4123
both,query,3.9223
both,query,6.5993
both,query,1.9563
both,query,3.2035
both,query,3.6935
both,query,3.0121
both,query,6.6156
both,query,3.5320
both,query,3.8622
both,query,3.1897
both,query,5.6096
both,query,3.3340
both,query,4.4064
both,query,2.2394
both,query,3.7158
both,query,8.2045
both,query,5.1058
both,query,1.8292
both,query,4.7437
both,query,2.7139
both,query,3.5318
both,query,4.8529
both,query,7.7097
both,query,5.2706
both,query,3.9599
both,query,5.3850
both,query,5.7528
both,query,2.9358
both,query,1.7759
both,query,3.8726
both,query,3.6234
both,query,8.2958
both,query,4.8843
both,query,3.8456
both,query,4.2796
both,query,4.9780
both,query,10.6592
both,query,13.1333
both,query,5.2952
both,query,4.4058
both,query,4.4625
both,query,3.6949
both,query,6.0408
both,query,3.2154
both,query,6.7665
both,query,4.3567
both,query,2.2373
both,query,4.9236
both,query,5.4725
both,query,5.9133
both,query,8.4029
both,query,5.3310
both,query,2.8221
both,query,5.4741
both,query,5.4594
both,query,1.9316
both,query,7.2705
both,query,4.4543
both,query,4.8708
both,query,6.0915
both,query,4.1835
both,query,10.3297
both,query,2.9901
both,query,4.4299
both,query,4.7345
both,query,2.9959
both,query,2.8696
both,query,3.2810
both,query,4.1013
both,query,3.9481
both,query,7.9001
both,query,2.3666
both,query,4.3513
both,query,2.6958
both,query,8.6057
both,query,4.6746
both,query,15.6076
both,query,8.8849
both,query,3.9416
both,query,8.8938
both,query,6.2047
both,query,12.5018
both,query,3.2201
both,query,15.9136
both,query,1.5948
both,query,16.7728
both,query,2.2150
both,query,5.2577
both,query,3.2875
both,query,5.6368
both,query,2.8760
both,query,3.6475
both,query,7.1638
both,query,4.4149
both,query,4.5073
both,query,4.5780
both,query,4.6750
both,query,4.6860
both,query,6.9858
both,query,2.1745
both,query,3.2198
both,query,6.4564
both,query,3.5312
both,query,3.5391
both,query,3.3545
both,query,7.6896
both,query,4.5887
both,query,4.2821
both,query,3.8258
both,query,1.9631
both,query,4.3313
both,query,2.5327
both,query,3.8346
both,query,2.0295
both,query,4.7991
both,query,4.5724
both,query,4.6069
both,query,5.5079
both,query,9.9956
both,query,2.5385
both,query,10.9987
both,query,2.9768
both,query,2.6157
both,query,5.2040
both,query,3.9113
both,query,5.9080
both,query,5.5357
both,query,5.1159
both,query,4.7157
both,query,2.5416
both,query,3.9160
both,query,4.2221
both,query,5.6641
both,query,8.4305
both,query,12.0867
both,query,5.9910
both,query,3.4771
both,query,3.4882
both,query,7.9150
both,query,3.9503
both,query,3.4252
both,query,5.1875
both,query,5.3232
both,query,6.1533
both,query,2.4336
both,query,4.5491
both,query,2.3501
both,query,2.9191
both,query,3.5923
both,query,1.9531
both,query,3.0946
both,query,3.2765
both,query,3.1123
both,query,4.1043
both,query,5.3000
both,query,2.4249
both,query,9.8135
both,query,3.3490
both,query,2.3453
both,query,6.4900
both,query,3.6683
both,query,4.7951
both,query,7.5213
both,query,3.1165
both,query,4.6858
both,query,4.3393
both,query,1.9334
both,query,7.8055
both,query,7.1206
both,query,4.9292
both,query,5.0687
both,query,4.6281
both,query,6.2757
both,query,7.9527
both,query,5.2476
both,query,4.2040
both,query,3.7155
both,query,5.6507
both,query,3.1796
both,query,4.5837
both,query,2.1730
both,query,2.3340
both,query,2.2778
both,query,4.4713
both,query,9.9941
both,query,3.0825
both,query,2.9661
both,query,5.2801
both,query,4.7476
both,query,4.0386
both,query,4.8674
both,query,4.3294
both,query,3.6221
both,query,1.3611
both,query,17.5933
both,query,3.1525
both,query,5.5391
both,query,8.2801
both,query,5.3174
both,query,6.0118
both,query,5.4617
both,query,2.8011
both,query,3.6559
both,query,5.9276
both,query,3.4097
both,query,4.8103
both,query,2.6451
both,query,3.9559
both,query,6.1106
both,query,4.0780
both,query,4.0402
both,query,3.4930
both,query,4.1519
both,query,3.3005
both,query,3.7695
both,query,6.3761
both,query,1.9999
both,query,6.9035
both,query,3.4745
both,query,2.7996
both,query,2.6171
both,query,7.2734
both,query,4.7172
both,query,3.4678
both,query,2.2500
both,query,4.4560
both,query,4.0421
both,query,5.4979
both,query,3.1612
both,query,7.9402
both,query,4.8022
both,query,7.5550
both,query,1.9570
both,query,9.7551
both,query,9.6828
both,query,6.1847
both,query,9.5087
both,query,9.5547
both,query,3.5419
both,query,3.9773
both,query,5.7924
both,query,7.3629
both,query,5.2155
both,query,19.5129
both,query,3.6349
both,query,2.5049
both,query,1.7305
both,query,3.9569
both,query,4.8147
both,query,2.8454
both,query,6.3329
both,query,1.6976
both,query,3.6760
both,query,3.3497
both,query,4.9548
both,query,2.7801
both,query,3.5280
both,query,3.4360
both,query,10.5015
both,query,1.3756
both,query,2.0395
both,query,19.5169
both,query,1.8687
both,query,3.2935
both,query,7.3087
both,query,4.9438
both,query,1.7547
both,query,4.6698
both,query,3.5722
both,query,7.3026
both,query,1.8505
both,query,4.2259
both,query,5.8890
both,query,4.7056
both,query,4.1583
both,query,4.0353
both,query,4.0863
both,query,3.1251
both,query,4.1773
both,query,3.9771
both,query,5.2750
both,query,2.7704
both,query,9.6282
both,query,1.8567
both,query,8.7871
both,query,7.3667
both,query,4.1631
both,query,3.3715
both,query,5.6123
both,query,4.2445
both,query,3.5008
both,query,3.0460
both,query,6.4232
both,query,1.8076
both,query,8.1118
both,query,7.8451
both,query,2.5303
both,query,3.0135
both,query,3.3846
both,query,3.4548
both,query,5.5104
both,query,4.8225
both,query,5.2138
both,query,6.4869
both,query,2.0514
both,query,2.7776
both,query,5.2739
both,query,3.6003
both,query,4.6934
both,query,4.8722
both,query,2.2315
both,query,7.4062
both,query,4.3823
both,query,4.2611
both,query,2.9695
both,query,3.6299
both,query,6.5458
both,query,6.7139
both,query,4.5868
both,query,4.0092
both,query,5.5136
both,query,3.6718
both,query,6.3025
both,query,9.5452
both,query,5.9154
both,query,3.7502
both,query,3.8546
both,query,4.2733
both,query,5.9609
both,query,4.8181
both,query,7.6153
both,query,11.5270
both,query,5.6483
both,query,2.5896
both,query,3.8883
both,query,4.8875
both,query,2.9292
both,query,3.0940
both,query,3.3742
both,query,4.4041
both,query,4.0725
both,query,3.4717
both,query,4.3803
both,query,4.5229
both,query,3.3766
both,query,3.2422
both,query,3.2008
both,query,5.6815
both,query,5.8770
both,query,6.1724
both,query,4.3454
both,query,2.7357
both,query,2.4140
both,query,4.0090
both,query,4.2011
both,query,5.5959
both,query,5.2159
both,query,4.6410
both,query,9.8583
both,query,15.7381
both,query,2.2426
both,query,3.2385
both,query,4.8006
both,query,4.1532
both,query,2.3635
both,query,4.1964
both,query,4.0483
both,query,3.0515
both,query,3.9707
both,query,4.0434
both,query,6.2901
both,query,4.2684
both,query,4.6890
both,query,3.7036
both,query,5.7296
both,query,2.6427
both,query,5.0114
both,query,6.2074
both,query,2.5834
both,query,3.9009
both,query,3.6183
both,query,1.5562
both,query,7.5191
both,transaction,40.0310
both,transaction,41.8791
both,transaction,43.5820
both,transaction,30.9359
both,transaction,50.5680
both,transaction,63.8366
both,transaction,40.9294
both,transaction,35.5197
both,transaction,27.4045
both,transaction,27.9052
both,transaction,46.8117
both,transaction,32.3737
both,transaction,37.3565
both,transaction,35.4529
both,transaction,40.2222
both,transaction,30.9149
both,transaction,35.5031
both,transaction,37.6062
both,transaction,36.9128
both,transaction,32.4874
both,transaction,40.8035
both,transaction,33.9698
both,transaction,25.4610
both,transaction,31.5254
both,transaction,35.7320
both,transaction,32.6007
both,transaction,32.5344
both,transaction,34.8381
both,transaction,41.2920
both,transaction,38.9136
both,transaction,33.0478
both,transaction,32.5987
both,transaction,38.3513
both,transaction,42.7838
both,transaction,41.4071
both,transaction,38.5461
both,transaction,57.4696
both,transaction,32.5338
both,transaction,36.5655
both,transaction,36.0601
both,transaction,34.7126
both,transaction,21.5045
both,transaction,34.1168
both,transaction,23.4806
both,transaction,36.4509
both,transaction,26.3375
both,transaction,16.6328
both,transaction,19.6866
both,transaction,40.4043
both,transaction,44.6444
both,transaction,30.5181
both,transaction,43.6392
both,transaction,38.8680
both,transaction,53.9979
both,transaction,31.6011
both,transaction,64.2157
both,transaction,34.9285
both,transaction,41.0510
both,transaction,37.9889
both,transaction,32.0407
both,transaction,30.2076
both,transaction,54.2843
both,transaction,40.5824
both,transaction,64.0810
both,transaction,44.2329
both,transaction,37.6973
both,transaction,30.6112
both,transaction,34.1782
both,transaction,28.9131
both,transaction,51.3450
both,transaction,42.2246
both,transaction,40.7640
both,transaction,43.4611
both,transaction,27.0635
both,transaction,29.0640
both,transaction,38.2180
both,transaction,49.8167
both,transaction,22.9150
both,transaction,48.3801
both,transaction,40.8378
both,transaction,38.7682
both,transaction,34.5398
both,transaction,39.0432
both,transaction,17.4584
both,transaction,59.1207
both,transaction,33.6091
both,transaction,24.2009
both,transaction,33.6764
both,transaction,31.2301
both,transaction,36.7877
both,transaction,46.8549
both,transaction,46.4181
both,transaction,55.5116
both,transaction,33.4785
both,transaction,16.7693
both,transaction,15.3685
both,transaction,28.9271
both,transaction,34.9499
both,transaction,15.5271
both,transaction,19.0372
both,transaction,101.7736
both,transaction,43.4885
both,transaction,33.4163
both,transaction,30.7385
both,transaction,25.3297
both,transaction,41.7713
both,transaction,43.1746
both,transaction,39.8767
both,transaction,26.3945
both,transaction,22.8328
both,transaction,36.7898
both,transaction,44.7763
both,transaction,39.2975
both,transaction,32.2281
both,transaction,30.0264
both,transaction,39.0302
both,transaction,57.3340
both,transaction,40.9992
both,transaction,30.5431
both,transaction,45.7969
both,transaction,21.7863
both,transaction,34.8120
both,transaction,42.2632
both,transaction,42.4394
both,transaction,40.4561
both,transaction,34.1549
both,transaction,30.0816
both,transaction,53.8276
both,transaction,33.0923
both,transaction,33.1280
both,transaction,37.3207
both,transaction,39.7326
both,transaction,42.3525
both,transaction,38.4252
both,transaction,44.4419
both,transaction,28.6880
both,transaction,28.0262
both,transaction,29.3827
both,transaction,30.8865
both,transaction,45.4518
both,transaction,22.1036
both,transaction,38.6777
both,transaction,36.0623
both,transaction,40.9545
both,transaction,41.7674
both,transaction,47.5914
both,transaction,41.7238
both,transaction,30.5631
both,transaction,39.0070
both,transaction,38.2177
both,transaction,37.5361
both,transaction,29.7834
both,transaction,34.2936
both,transaction,30.6029
both,transaction,30.4645
both,transaction,37.6903
both,transaction,43.6978
both,transaction,37.5987
both,transaction,30.3131
both,transaction,62.6376
both,transaction,32.5642
both,transaction,21.4233
both,transaction,28.5594
both,transaction,41.1627
both,transaction,46.5231
both,transaction,27.3061
both,transaction,41.5530
both,transaction,39.0924
both,transaction,33.0888
both,transaction,48.0197
both,transaction,45.2194
both,transaction,46.7147
both,transaction,41.9777
both,transaction,32.2518
both,transaction,36.9752
both,transaction,63.9639
both,transaction,22.4374
both,transaction,47.0731
both,transaction,36.2080
both,transaction,32.4833
both,transaction,13.5157
both,transaction,21.1425
both,transaction,12.2140
both,transaction,9.6574
both,transaction,25.1676
both,transaction,33.1660
both,transaction,31.4903
both,transaction,33.7154
both,transaction,46.4748
both,transaction,61.6831
both,transaction,48.6185
both,transaction,48.6117
both,transaction,27.4444
both,transaction,45.5706
both,transaction,40.9924
both,transaction,29.1800
both,transaction,29.6621
both,transaction,23.6062
both,transaction,29.4174
both,transaction,23.3562
both,transaction,82.8376
both,transaction,50.7754
both,transaction,53.9159
both,transaction,38.4779
both,transaction,55.1831
both,transaction,24.1423
both,transaction,31.9671
both,transaction,40.8298
both,transaction,40.2023
both,transaction,44.2917
both,transaction,36.5886
both,transaction,35.0497
both,transaction,36.7621
both,transaction,31.8227
both,transaction,30.7923
both,transaction,31.0416
both,transaction,40.1319
both,transaction,32.8419
both,transaction,20.7354
both,transaction,42.1978
both,transaction,34.6791
both,transaction,33.1437
both,transaction,21.3565
both,transaction,31.3596
both,transaction,29.9050
both,transaction,36.1497
both,transaction,31.4544
both,transaction,31.4618
both,transaction,49.2055
both,transaction,36.0969
both,transaction,37.1672
both,transaction,37.4483
both,transaction,44.5069
both,transaction,30.9926
both,transaction,59.3355
both,transaction,36.5570
both,transaction,35.3456
both,transaction,24.4367
both,transaction,37.0821
both,transaction,31.3136
both,transaction,37.8955
both,transaction,38.4532
both,transaction,28.5176
both,transaction,33.2668
both,transaction,37.2783
both,transaction,37.8727
both,transaction,42.9853
both,transaction,42.6258
both,transaction,28.4807
both,transaction,59.6758
both,transaction,36.5633
both,transaction,35.8197
both,transaction,42.5440
both,transaction,46.5509
both,transaction,38.1020
both,transaction,59.5187
both,transaction,39.3758
both,transaction,27.2407
both,transaction,49.3046
both,transaction,33.6281
both,transaction,25.0768
both,transaction,43.5125
both,transaction,28.2874
both,transaction,42.2728
both,transaction,29.3170
both,transaction,39.0027
both,transaction,27.6271
both,transaction,29.4041
both,transaction,40.0167
both,transaction,41.2784
both,transaction,49.8631
both,transaction,41.3802
both,transaction,34.9537
both,transaction,28.2645
both,transaction,42.3303
both,transaction,43.3903
both,transaction,46.4754
both,transaction,44.1367
both,transaction,20.4810
both,transaction,35.0515
both,transaction,33.7242
both,transaction,35.0180
both,transaction,28.2436
both,transaction,27.0205
both,transaction,44.9285
both,transaction,38.2254
both,transaction,29.0541
both,transaction,19.0065
both,transaction,21.9505
both,transaction,37.2368
both,transaction,52.0819
both,transaction,50.5334
both,transaction,51.5208
both,transaction,44.6351
both,transaction,31.0520
both,transaction,27.6084
both,transaction,51.6486
both,transaction,18.4486
both,transaction,16.9978
both,transaction,11.1664
both,transaction,81.6587
both,transaction,46.5800
both,transaction,50.8735
both,transaction,56.7260
both,transaction,37.8205
both,transaction,41.2884
both,transaction,32.9995
both,transaction,34.5519
both,transaction,22.5944
both,transaction,32.9179
both,transaction,44.0883
both,transaction,34.1139
both,transaction,28.2687
both,transaction,43.0571
both,transaction,24.8776
both,transaction,42.8918
both,transaction,31.4185
both,transaction,42.9634
both,transaction,27.6740
both,transaction,32.6340
both,transaction,19.9515
both,transaction,37.1618
both,transaction,31.8050
both,transaction,39.1742
both,transaction,36.1598
both,transaction,31.1373
both,transaction,25.1587
both,transaction,26.7442
both,transaction,29.4519
both,transaction,45.7187
both,transaction,43.5488
both,transaction,32.4208
both,transaction,35.6439
both,transaction,46.2462
both,transaction,74.2656
both,transaction,28.9904
both,transaction,31.0888
both,transaction,58.6647
both,transaction,35.1113
both,transaction,56.6449
both,transaction,46.3719
both,transaction,32.4420
both,transaction,28.8784
both,transaction,41.0227
both,transaction,60.2758
both,transaction,65.6224
both,transaction,34.6898
both,transaction,31.8299
both,transaction,38.4517
both,transaction,31.6137
both,transaction,39.8309
both,transaction,22.4114
both,transaction,43.3796
both,transaction,33.2446
both,transaction,45.8735
both,transaction,30.2675
both,transaction,37.6769
both,transaction,42.4441
both,transaction,67.2330
both,transaction,42.7248
both,transaction,41.3846
both,transaction,50.8768
both,transaction,30.0897
both,transaction,28.7216
both,transaction,33.6964
both,transaction,50.8240
both,transaction,44.2562
both,transaction,48.4143
both,transaction,36.8221
both,transaction,37.6401
both,transaction,50.9543
both,transaction,36.8758
both,transaction,25.3454
both,transaction,34.6171
both,transaction,38.2268
both,transaction,39.5655
both,transaction,36.5613
both,transaction,30.9745
both,transaction,35.8271
both,transaction,45.9863
both,transaction,30.4453
both,transaction,31.5851
both,transaction,65.7419
both,transaction,33.9017
both,transaction,47.7790
both,transaction,51.2930
both,transaction,43.1308
both,transaction,39.6808
both,transaction,31.5784
both,transaction,12.2397
both,transaction,32.9097
both,transaction,32.6433
both,transaction,22.6129
both,transaction,34.1293
both,transaction,20.2647
both,transaction,18.2048
both,transaction,7.8539
both,transaction,7.3531
both,transaction,5.8215
both,transaction,5.9715
both,transaction,117.8444
both,transaction,43.2958
both,transaction,34.4278
both,transaction,59.2135
both,transaction,41.2885
both,transaction,14.6937
both,transaction,33.5710
both,transaction,29.8671
both,transaction,30.1554
both,transaction,30.2245
both,transaction,58.9601
both,transaction,30.6705
both,transaction,27.7672
both,transaction,36.3693
both,transaction,22.7371
both,transaction,34.8717
both,transaction,39.9529
both,transaction,31.3171
both,transaction,27.7066
both,transaction,28.7341
both,transaction,42.9640
both,transaction,30.4005
both,transaction,32.0911
both,transaction,34.2071
both,transaction,33.9007
both,transaction,41.4495
both,transaction,43.0949
both,transaction,32.9436
both,transaction,40.4034
both,transaction,36.1378
both,transaction,31.0847
both,transaction,37.0997
both,transaction,45.1151
both,transaction,69.4388
both,transaction,40.3794
both,transaction,30.4877
both,transaction,30.7721
both,transaction,34.3818
both,transaction,25.8139
both,transaction,27.0671
both,transaction,42.2535
both,transaction,30.2126
both,transaction,42.9461
both,transaction,36.1064
both,transaction,40.3877
both,transaction,54.3542
both,transaction,69.5774
both,transaction,38.1069
both,transaction,18.1600
both,transaction,70.4863
both,transaction,37.1627
both,transaction,28.9809
both,transaction,33.5758
both,transaction,44.8105
both,transaction,38.2498
both,transaction,33.4641
both,transaction,31.1707
both,transaction,33.8827
both,transaction,43.9836
both,transaction,70.1022
both,transaction,20.5335
both,transaction,19.3793
both,transaction,58.1505
both,transaction,29.2065
both,transaction,26.8277
both,transaction,34.6902
both,transaction,32.3165
both,transaction,33.5490
both,transaction,20.0563
both,transaction,41.6273
both,transaction,30.6633
both,transaction,17.6106
both,transaction,44.2361
both,transaction,32.8202
both,transaction,35.5796
both,transaction,39.4026
both,transaction,31.1673
both,transaction,23.1960
both,transaction,40.2202
both,transaction,42.1770
both,transaction,38.7960
both,transaction,37.1157
both,transaction,31.2605
both,transaction,47.1441
both,transaction,38.9389
both,transaction,37.8263
both,transaction,28.3356
both,transaction,64.3358
both,transaction,43.1245
both,transaction,40.5572
both,transaction,44.9994
both,transaction,50.4892
both,transaction,40.0496
both,transaction,40.6532
both,transaction,22.5771
both,transaction,20.1758
both,transaction,22.4838
both,transaction,23.8724
both,transaction,15.6610
both,transaction,12.4202
both,transaction,138.4731
both,transaction,48.0407
both,transaction,39.0805
both,transaction,57.5844
both,transaction,40.8795
both,transaction,30.4313
both,transaction,31.2377
both,transaction,44.5959
both,transaction,49.6153
both,transaction,33.2816
both,transaction,36.2788
both,transaction,37.5757
both,transaction,29.7553
both,transaction,32.4676
both,transaction,37.9634
both,transaction,34.1995
both,transaction,33.4252
both,transaction,40.2354
both,transaction,37.5496
both,transaction,25.4182
both,transaction,36.6053
both,transaction,33.1239
both,transaction,29.7047
both,transaction,25.9924
both,transaction,41.2084
both,transaction,35.6912
both,transaction,50.3503
both,transaction,17.9790
both,transaction,32.0152
both,transaction,34.4476
both,transaction,32.1214
both,transaction,43.9141
both,transaction,38.5955
both,transaction,25.4189
both,transaction,32.4100
both,transaction,26.2116
both,transaction,35.0149
both,transaction,49.8236
both,transaction,30.5686
both,transaction,55.3038
both,transaction,39.5883
both,transaction,37.6343
both,transaction,41.4591
both,transaction,34.0243
both,transaction,52.8566
both,transaction,58.9054
both,transaction,55.4328
both,transaction,31.6712
both,transaction,41.9266
both,transaction,32.2998
both,transaction,25.7686
both,transaction,28.8309
both,transaction,48.3226
both,transaction,45.0286
both,transaction,39.2803
both,transaction,22.6279
both,transaction,29.4917
both,transaction,37.3972
both,transaction,41.4772
both,transaction,40.4123
both,transaction,27.7747
both,transaction,32.1620
both,transaction,31.4771
both,transaction,46.1061
both,transaction,40.2033
both,transaction,28.1044
both,transaction,28.6019
both,transaction,36.8009
both,transaction,42.4609
both,transaction,22.7222
both,transaction,7.9250
both,transaction,9.0213
both,transaction,7.7216
both,transaction,9.2600
both,transaction,7.9384
both,transaction,42.3818
both,transaction,30.3317
both,transaction,29.3059
both,transaction,29.8722
both,transaction,34.5316
both,transaction,28.8251
both,transaction,32.8905
both,transaction,41.4549
both,transaction,37.0966
both,transaction,32.4219
both,transaction,33.7798
both,transaction,31.7121
both,transaction,37.7769
both,transaction,38.1560
both,transaction,48.4310
both,transaction,28.9716
both,transaction,59.4063
both,transaction,54.1748
both,transaction,49.6830
both,transaction,52.0955
both,transaction,28.9205
both,transaction,45.3858
both,transaction,30.2222
both,transaction,19.9149
both,transaction,21.5592
both,transaction,91.2575
both,transaction,49.1584
both,transaction,52.5096
both,transaction,45.2727
both,transaction,65.6583
both,transaction,32.8806
both,transaction,27.7172
both,transaction,17.7100
both,transaction,24.4826
both,transaction,21.0155
both,transaction,31.6663
both,transaction,28.9845
both,transaction,30.6704
both,transaction,40.7425
both,transaction,39.9818
both,transaction,54.3713
both,transaction,31.1724
both,transaction,33.8810
both,transaction,23.8445
both,transaction,31.7333
both,transaction,41.0880
both,transaction,21.5670
both,transaction,33.7059
both,transaction,36.4696
both,transaction,27.8230
both,transaction,45.0573
both,transaction,23.3636
both,transaction,36.3637
both,transaction,41.7207
both,transaction,44.3405
both,transaction,40.4240
both,transaction,32.4519
both,transaction,37.9761
both,transaction,39.3082
both,transaction,28.1614
both,transaction,42.4057
both,transaction,31.8327
both,transaction,28.1543
both,transaction,34.6011
both,transaction,29.5127
both,transaction,36.1197
both,transaction,38.9551
both,transaction,37.8595
both,transaction,31.8782
both,transaction,34.4005
both,transaction,41.1733
both,transaction,34.9490
both,transaction,45.3101
both,transaction,50.7645
both,transaction,32.9433
both,transaction,25.3495
both,transaction,42.6204
both,transaction,34.9227
both,transaction,32.8286
both,transaction,30.0903
both,transaction,36.7347
both,transaction,48.9226
both,transaction,41.5422
both,transaction,39.3434
both,transaction,30.6835
both,transaction,19.0939
both,transaction,24.2063
both,transaction,35.2043
both,transaction,45.8784
both,transaction,31.9844
both,transaction,20.3456
both,transaction,36.8071
both,transaction,25.1543
both,transaction,30.2312
both,transaction,36.7507
both,transaction,28.4478
both,transaction,34.7715
both,transaction,40.5486
both,transaction,45.6889
both,transaction,47.8086
both,transaction,40.5891
both,transaction,31.7551
both,transaction,47.4083
both,transaction,24.1101
both,transaction,36.4275
both,transaction,19.4682
both,transaction,44.4283
both,transaction,38.1705
both,transaction,36.4963
both,transaction,33.0417
both,transaction,35.9478
both,transaction,26.4531
both,transaction,19.5319
both,transaction,31.9785
both,transaction,39.3105
both,transaction,25.6873
both,transaction,42.2785
both,transaction,42.5070
both,transaction,47.1692
both,transaction,39.5967
both,transaction,29.4108
both,transaction,53.6057
both,transaction,41.2321
both,transaction,33.4709
both,transaction,28.3415
both,transaction,101.4277
both,transaction,52.8422
both,transaction,57.2781
both,transaction,33.7283
both,transaction,49.3515
both,transaction,37.5249
both,transaction,41.0631
both,transaction,44.2076
both,transaction,53.2569
both,transaction,30.2266
both,transaction,36.2930
both,transaction,32.3259
both,transaction,49.5751
both,transaction,32.3488
both,transaction,47.0608
both,transaction,40.6534
both,transaction,41.0200
both,transaction,43.6542
both,transaction,37.6485
both,transaction,30.4329
both,transaction,30.5442
both,transaction,36.8810
both,transaction,33.2457
both,transaction,38.7434
both,transaction,46.0234
both,transaction,51.1523
both,transaction,38.9573
both,transaction,35.3864
both,transaction,34.5719
both,transaction,37.5856
both,transaction,33.1032
both,transaction,40.1709
both,transaction,34.9412
both,transaction,30.0727
both,transaction,30.8939
both,transaction,27.3864
both,transaction,47.2789
both,transaction,32.5614
both,transaction,32.0048
both,transaction,30.1633
both,transaction,18.6522
both,transaction,27.7645
both,transaction,42.9112
both,transaction,42.3834
both,transaction,45.4584
both,transaction,53.9974
both,transaction,26.1107
both,transaction,29.9614
both,transaction,43.4922
both,transaction,34.9062
both,transaction,21.3658
both,transaction,43.6298
both,transaction,35.3743
both,transaction,35.5908
both,transaction,41.1051
both,transaction,42.3230
both,transaction,55.0903
both,transaction,49.5705
both,transaction,30.4275
both,transaction,32.8642
both,transaction,17.3677
both,transaction,28.4796
both,transaction,27.8017
both,transaction,28.7005
both,transaction,30.6763
both,transaction,15.8192
both,transaction,9.7319
both,transaction,34.9681
both,transaction,26.7298
both,transaction,37.5713
both,transaction,50.6994
both,transaction,51.9681
both,transaction,31.8978
both,transaction,52.2261
both,transaction,33.0809
both,transaction,27.1609
both,transaction,32.3006
both,transaction,50.7650
both,transaction,19.4843
both,transaction,38.7925
both,transaction,39.6919
both,transaction,35.5799
both,transaction,36.0230
both,transaction,23.9056
both,transaction,31.0769
both,transaction,33.9023
both,transaction,38.6476
both,transaction,42.5889
both,transaction,36.0269
both,transaction,41.1271
both,transaction,15.5766
both,transaction,35.2149
both,transaction,54.0613
both,transaction,41.3299
both,transaction,31.7970
both,transaction,34.2616
both,transaction,25.8192
both,transaction,29.8804
both,transaction,23.4606
both,transaction,21.8573
both,transaction,118.1039
both,transaction,40.3030
both,transaction,66.1010
both,transaction,50.8948
both,transaction,36.9993
both,transaction,33.7262
both,transaction,34.7145
both,transaction,32.5438
both,transaction,36.2168
both,transaction,32.4931
both,transaction,41.6357
both,transaction,34.8485
both,transaction,48.0809
both,transaction,23.7637
both,transaction,60.1958
both,transaction,35.1509
both,transaction,33.6437
both,transaction,53.3152
both,transaction,28.3474
both,transaction,37.9203
both,transaction,42.9171
both,transaction,39.6428
both,transaction,38.4624
both,transaction,23.1628
both,transaction,34.7985
both,transaction,21.8706
both,transaction,28.8631
both,transaction,43.5421
both,transaction,33.6144
both,transaction,35.0902
both,transaction,41.1345
both,transaction,26.1854
both,transaction,33.9035
both,transaction,41.1361
both,transaction,43.5014
both,transaction,29.6177
both,transaction,29.9149
both,transaction,32.7821
both,transaction,37.8855
both,transaction,33.4297
both,transaction,42.8179
both,transaction,24.6741
both,transaction,31.1116
both,transaction,42.9069
both,transaction,23.3444
both,transaction,39.1218
both,transaction,50.4855
both,transaction,36.9076
both,transaction,25.2487
both,transaction,35.5569
both,transaction,36.7056
both,transaction,45.4391
both,transaction,46.2750
both,transaction,39.4127
both,transaction,36.7047
both,transaction,40.7806
both,transaction,36.2518
both,transaction,31.1424
both,transaction,45.8511
both,transaction,42.9928
both,transaction,32.1929
both,transaction,22.7388
both,transaction,36.8033
both,transaction,26.6840
both,transaction,23.4411
both,transaction,26.5950
both,transaction,30.9508
both,transaction,36.5723
both,transaction,25.4738
both,transaction,42.0680
both,transaction,45.8390
both,transaction,41.0793
both,transaction,30.0808
both,transaction,32.0027
both,transaction,55.5410
both,transaction,22.0528
both,transaction,48.6598
both,transaction,22.6145
both,transaction,42.1406
both,transaction,37.4954
both,transaction,39.0152
both,transaction,36.0495
both,transaction,36.4480
both,transaction,31.6260
both,transaction,31.5554
both,transaction,40.2197
both,transaction,36.7427
both,transaction,27.3470
both,transaction,50.0277
both,transaction,39.2636
both,transaction,51.0221
both,transaction,48.5811
both,transaction,44.8541
both,transaction,51.1250
both,transaction,31.2831
both,transaction,23.0950
both,transaction,21.9448
both,transaction,21.1294
both,transaction,21.5984
both,transaction,12.3233
both,transaction,111.3158
both,transaction,40.0643
both,transaction,50.5467
both,transaction,37.7843
both,transaction,50.9178
both,transaction,31.3087
