phase,measure,ms
both,query,1.7066
both,query,2.2410
both,query,3.7225
both,query,3.5592
both,query,1.2578
both,query,5.2291
both,query,6.3154
both,query,3.8506
both,query,7.4200
both,query,10.5937
both,query,1.9013
both,query,3.8490
both,query,13.9001
both,query,7.9267
both,query,3.1839
both,query,5.3076
both,query,2.7435
both,query,1.4817
both,query,7.2385
both,query,2.0657
both,query,3.3175
both,query,12.0451
both,query,1.8397
both,query,8.7262
both,query,4.6844
both,query,5.0222
both,query,1.5668
both,query,4.1952
both,query,5.5891
both,query,3.1544
both,query,4.6278
both,query,3.6643
both,query,5.0204
both,query,4.9092
both,query,4.4567
both,query,4.6790
both,query,3.5948
both,query,4.6406
both,query,2.8539
both,query,4.7876
both,query,4.5227
both,query,4.0437
both,query,4.1623
both,query,8.3162
both,query,2.8108
both,query,3.7376
both,query,2.4094
both,query,8.9505
both,query,3.1274
both,query,3.3263
both,query,2.7650
both,query,3.1115
both,query,7.4846
both,query,4.9323
both,query,5.1272
both,query,6.4279
both,query,3.0638
both,query,12.3080
both,query,10.5743
both,query,4.1920
both,query,5.5225
both,query,6.0998
both,query,4.4691
both,query,4.0982
both,query,7.3022
both,query,7.3034
both,query,3.0412
both,query,4.6125
both,query,3.9504
both,query,8.4611
both,query,7.1794
both,query,10.9988
both,query,2.5671
both,query,4.9883
both,query,4.2985
both,query,2.5286
both,query,6.0826
both,query,6.6481
both,query,6.7023
both,query,5.7847
both,query,5.2156
both,query,8.4381
both,query,2.9925
both,query,4.5790
both,query,3.6106
both,query,3.6500
both,query,3.1087
both,query,3.6449
both,query,2.6525
both,query,3.5393
both,query,3.7756
both,query,7.0703
both,query,1.8678
both,query,5.6122
both,query,3.0951
both,query,3.2718
both,query,9.3013
both,query,2.7918
both,query,4.6945
both,query,3.7196
both,query,4.5362
both,query,3.6412
both,query,2.4064
both,query,2.5102
both,query,4.1334
both,query,5.1150
both,query,4.5042
both,query,4.1523
both,query,1.9746
both,query,4.9448
both,query,6.5317
both,query,4.3262
both,query,5.3315
both,query,7.8827
both,query,26.6645
both,query,4.0485
both,query,5.2736
both,query,1.7889
both,query,1.6207
both,query,2.2443
both,query,4.4318
both,query,5.3495
both,query,4.6293
both,query,2.9825
both,query,8.3627
both,query,3.4254
both,query,2.8052
both,query,5.8289
both,query,4.8611
both,query,1.7459
both,query,3.1535
both,query,6.0270
both,query,4.6142
both,query,2.6909
both,query,3.4930
both,query,7.5349
both,query,3.2827
both,query,4.8507
both,query,4.0737
both,query,3.3823
both,query,1.4786
both,query,3.6043
both,query,4.6569
both,query,2.4818
both,query,3.4026
both,query,3.6755
both,query,3.4311
both,query,3.7760
both,query,2.1645
both,query,2.2529
both,query,2.0332
both,query,2.2733
both,query,6.0384
both,query,3.3328
both,query,1.6655
both,query,4.0051
both,query,3.1794
both,query,5.4494
both,query,4.9876
both,query,5.4296
both,query,2.5775
both,query,4.7643
both,query,4.9975
both,query,4.2496
both,query,3.7036
both,query,5.4425
both,query,6.5623
both,query,6.1708
both,query,4.4588
both,query,2.2172
both,query,2.9160
both,query,4.9469
both,query,5.6345
both,query,6.0772
both,query,2.8934
both,query,4.8088
both,query,2.9900
both,query,8.5260
both,query,6.6715
both,query,5.2645
both,query,3.4654
both,query,3.9336
both,query,4.4231
both,query,5.3300
both,query,3.0072
both,query,2.5237
both,query,6.8866
both,query,3.9280
both,query,5.8535
both,query,2.6966
both,query,3.5522
both,query,3.8521
both,query,5.2339
both,query,4.1783
both,query,4.6261
both,query,23.0914
both,query,4.1613
both,query,3.7079
both,query,8.2303
both,query,3.1867
both,query,3.4927
both,query,3.5968
both,query,5.6921
both,query,6.7079
both,query,3.4303
both,query,4.4506
both,query,4.6935
both,query,7.7825
both,query,10.7162
both,query,4.6611
both,query,1.5251
both,query,3.8440
both,query,5.8881
both,query,5.7246
both,query,3.2717
both,query,1.3352
both,query,3.4172
both,query,4.5216
both,query,5.4252
both,query,12.1887
both,query,5.9606
both,query,4.3594
both,query,4.7000
both,query,6.2834
both,query,2.3992
both,query,2.3594
both,query,7.6760
both,query,9.9280
both,query,6.8302
both,query,5.4152
both,query,6.2820
both,query,4.7082
both,query,6.0007
both,query,6.0151
both,query,6.7688
both,query,3.4588
both,query,4.0812
both,query,5.2363
both,query,3.1639
both,query,3.9319
both,query,7.7214
both,query,2.5725
both,query,2.3840
both,query,2.5177
both,query,3.0700
both,query,1.3320
both,query,2.6463
both,query,6.4726
both,query,3.0017
both,query,2.0083
both,query,4.1879
both,query,5.6767
both,query,1.9629
both,query,1.7900
both,query,1.4134
both,query,3.6388
both,query,4.6912
both,query,5.1281
both,query,3.9585
both,query,2.5811
both,query,7.6479
both,query,9.9424
both,query,6.0754
both,query,6.5409
both,query,3.3151
both,query,4.8512
both,query,8.6940
both,query,3.0506
both,query,2.6137
both,query,5.1664
both,query,6.9752
both,query,6.1850
both,query,2.2693
both,query,22.8578
both,query,4.6429
both,query,4.5958
both,query,8.9544
both,query,3.4339
both,query,5.8411
both,query,4.0001
both,query,4.4086
both,query,14.1608
both,query,6.3548
both,query,9.0608
both,query,2.3365
both,query,2.0609
both,query,4.0961
both,query,3.6272
both,query,2.0404
both,query,8.0788
both,query,8.0751
both,query,5.0943
both,query,9.3869
both,query,1.9034
both,query,4.0474
both,query,2.9524
both,query,1.7819
both,query,8.0507
both,query,4.3626
both,query,3.2020
both,query,4.7862
both,query,16.7279
both,query,5.2835
both,query,2.8530
both,query,4.8342
both,query,1.6851
both,query,4.1541
both,query,5.1776
both,query,3.9737
both,query,1.8519
both,query,6.5346
both,query,5.6502
both,query,4.2926
both,query,3.3386
both,query,6.2323
both,query,8.7339
both,query,3.6981
both,query,4.6963
both,query,4.1484
both,query,8.2297
both,query,9.9545
both,query,1.9298
both,query,7.1293
both,query,6.6697
both,query,2.0599
both,query,6.1682
both,query,4.1471
both,query,3.9507
both,query,3.5474
both,query,4.9184
both,query,4.9255
both,query,1.9296
both,query,5.1586
both,query,5.8582
both,query,4.1490
both,query,11.1709
both,query,3.5277
both,query,8.7393
both,query,4.4840
both,query,3.2560
both,query,6.0551
both,query,7.7203
both,query,3.4193
both,query,3.1646
both,query,2.9232
both,query,2.9842
both,query,2.1285
both,query,3.9720
both,query,2.7771
both,query,2.6987
both,query,6.0385
both,query,5.9150
both,query,3.9129
both,query,2.5571
both,query,4.7269
both,query,6.5585
both,query,5.9547
both,query,2.0158
both,query,6.2126
both,query,7.6674
both,query,2.9704
both,query,5.6592
both,query,6.3782
both,query,4.6942
both,query,1.6007
both,query,8.7119
both,query,6.9909
both,query,7.3576
both,query,5.3359
both,query,3.6293
both,query,3.4470
both,query,7.9778
both,query,2.9189
both,query,4.9089
both,query,11.2461
both,query,4.2258
both,query,3.5779
both,query,4.0129
both,query,5.3188
both,query,6.7505
both,query,6.1218
both,query,2.0267
both,query,17.1780
both,query,3.2756
both,query,2.3402
both,query,2.3514
both,query,7.2603
both,query,5.3545
both,query,3.1768
both,query,3.2041
both,query,2.8117
both,query,2.5513
both,query,8.8374
both,query,5.4963
both,query,4.6680
both,query,1.8752
both,query,2.9391
both,query,4.8030
both,query,4.6157
both,query,2.9694
both,query,3.7431
both,query,1.8415
both,query,3.8738
both,query,1.2948
both,query,4.6235
both,query,6.2524
both,query,6.5196
both,query,3.6426
both,query,5.0196
both,query,4.5091
both,query,4.2349
both,query,3.1483
both,query,5.0338
both,query,5.2485
both,query,3.4548
both,query,2.9891
both,query,18.5889
both,query,2.0280
both,query,2.6031
both,query,4.1712
both,query,6.1465
both,query,8.2331
both,query,4.6845
both,query,4.2940
both,query,6.8130
both,query,6.8290
both,query,2.4916
both,query,3.5448
both,query,2.4637
both,query,15.7136
both,query,6.7616
both,query,9.7179
both,query,7.9895
both,query,4.2817
both,query,6.0841
both,query,4.0762
both,query,4.3493
both,query,4.8033
both,query,4.2871
both,query,4.1192
both,query,3.6219
both,query,1.5102
both,query,4.5056
both,query,3.9491
both,query,7.2057
both,query,3.0965
both,query,2.1526
both,transaction,10.6858
both,transaction,30.5803
both,transaction,50.3174
both,transaction,14.8601
both,transaction,101.6217
both,transaction,38.6745
both,transaction,32.5067
both,transaction,37.8712
both,transaction,44.5600
both,transaction,35.1694
both,transaction,31.8220
both,transaction,37.5292
both,transaction,53.7279
both,transaction,38.8390
both,transaction,64.3825
both,transaction,56.6292
both,transaction,49.4168
both,transaction,54.8423
both,transaction,33.4891
both,transaction,31.9429
both,transaction,32.0700
both,transaction,33.1706
both,transaction,32.7343
both,transaction,31.7048
both,transaction,48.3604
both,transaction,56.6427
both,transaction,75.5363
both,transaction,35.9653
both,transaction,38.9511
both,transaction,34.1068
both,transaction,49.2811
both,transaction,27.8822
both,transaction,39.8634
both,transaction,59.5873
both,transaction,37.6760
both,transaction,37.8468
both,transaction,40.7467
both,transaction,38.8827
both,transaction,32.1650
both,transaction,28.3561
both,transaction,35.9905
both,transaction,36.9564
both,transaction,46.7613
both,transaction,35.0486
both,transaction,26.7462
both,transaction,27.7613
both,transaction,24.4679
both,transaction,43.5187
both,transaction,31.5677
both,transaction,34.8113
both,transaction,31.9142
both,transaction,35.9148
both,transaction,30.2688
both,transaction,35.4767
both,transaction,29.8081
both,transaction,19.4391
both,transaction,35.1041
both,transaction,39.9458
both,transaction,43.1835
both,transaction,56.3411
both,transaction,43.2428
both,transaction,40.6732
both,transaction,39.6102
both,transaction,48.0229
both,transaction,32.3519
both,transaction,60.7189
both,transaction,57.0990
both,transaction,65.2319
both,transaction,38.1932
both,transaction,34.7025
both,transaction,9.0610
both,transaction,16.6450
both,transaction,28.1642
both,transaction,31.1308
both,transaction,24.4606
both,transaction,37.8978
both,transaction,34.3622
both,transaction,43.0155
both,transaction,30.5242
both,transaction,64.5874
both,transaction,38.9077
both,transaction,27.7404
both,transaction,33.4332
both,transaction,28.7609
both,transaction,29.4209
both,transaction,36.9223
both,transaction,37.5078
both,transaction,31.6081
both,transaction,38.0868
both,transaction,34.3045
both,transaction,24.3829
both,transaction,24.1003
both,transaction,15.4072
both,transaction,28.2807
both,transaction,40.8761
both,transaction,17.5808
both,transaction,17.6350
both,transaction,12.4612
both,transaction,9.3282
both,transaction,9.5415
both,transaction,62.6770
both,transaction,29.5844
both,transaction,85.5084
both,transaction,34.2346
both,transaction,33.4152
both,transaction,30.2230
both,transaction,34.3300
both,transaction,42.0286
both,transaction,42.3068
both,transaction,33.5173
both,transaction,28.0116
both,transaction,25.1560
both,transaction,55.3029
both,transaction,43.6791
both,transaction,33.6654
both,transaction,50.6137
both,transaction,47.5892
both,transaction,26.6499
both,transaction,25.1919
both,transaction,33.0535
both,transaction,44.0812
both,transaction,43.5736
both,transaction,52.5901
both,transaction,37.7441
both,transaction,51.4015
both,transaction,43.7262
both,transaction,40.4620
both,transaction,44.3842
both,transaction,42.6283
both,transaction,37.7278
both,transaction,45.3976
both,transaction,33.6805
both,transaction,31.4238
both,transaction,26.2388
both,transaction,38.4207
both,transaction,50.6430
both,transaction,35.7468
both,transaction,24.0829
both,transaction,30.6087
both,transaction,36.0853
both,transaction,12.0609
both,transaction,33.4739
both,transaction,33.1259
both,transaction,40.6838
both,transaction,39.8795
both,transaction,40.9340
both,transaction,23.3588
both,transaction,22.3496
both,transaction,35.4407
both,transaction,45.2932
both,transaction,28.1089
both,transaction,57.3220
both,transaction,38.9670
both,transaction,42.6008
both,transaction,36.2288
both,transaction,33.8684
both,transaction,39.8082
both,transaction,27.2890
both,transaction,37.2989
both,transaction,57.3843
both,transaction,39.8227
both,transaction,34.5576
both,transaction,43.7545
both,transaction,49.1405
both,transaction,51.3274
both,transaction,54.3577
both,transaction,22.6878
both,transaction,36.2833
both,transaction,71.5451
both,transaction,41.2269
both,transaction,41.8267
both,transaction,19.4873
both,transaction,31.5799
both,transaction,33.7767
both,transaction,30.6226
both,transaction,33.4346
both,transaction,25.1603
both,transaction,53.5752
both,transaction,48.1536
both,transaction,50.0432
both,transaction,46.1636
both,transaction,45.4067
both,transaction,32.4979
both,transaction,29.5971
both,transaction,37.2585
both,transaction,30.4226
both,transaction,35.1150
both,transaction,42.9561
both,transaction,31.9545
both,transaction,25.2550
both,transaction,19.9723
both,transaction,27.9602
both,transaction,21.7906
both,transaction,18.9711
both,transaction,23.7445
both,transaction,15.9034
both,transaction,22.3610
both,transaction,12.9580
both,transaction,13.0695
both,transaction,8.0123
both,transaction,81.5969
both,transaction,48.1575
both,transaction,51.4892
both,transaction,32.0953
both,transaction,28.4709
both,transaction,31.1579
both,transaction,24.4255
both,transaction,29.4741
both,transaction,40.6807
both,transaction,35.4150
both,transaction,32.6435
both,transaction,28.6766
both,transaction,22.0977
both,transaction,41.3673
both,transaction,38.7014
both,transaction,35.4030
both,transaction,22.0678
both,transaction,27.2088
both,transaction,37.7890
both,transaction,25.1007
both,transaction,16.3586
both,transaction,20.2106
both,transaction,7.7835
both,transaction,18.3050
both,transaction,46.4594
both,transaction,31.6950
both,transaction,31.4711
both,transaction,33.4249
both,transaction,29.1100
both,transaction,25.8210
both,transaction,23.2634
both,transaction,49.1123
both,transaction,43.0715
both,transaction,26.1638
both,transaction,28.1999
both,transaction,35.5246
both,transaction,32.8433
both,transaction,31.4504
both,transaction,39.4833
both,transaction,50.9515
both,transaction,34.1197
both,transaction,39.3106
both,transaction,40.9824
both,transaction,51.1654
both,transaction,29.5727
both,transaction,45.1500
both,transaction,40.8010
both,transaction,33.5205
both,transaction,30.1791
both,transaction,21.6242
both,transaction,34.3513
both,transaction,28.1255
both,transaction,27.1132
both,transaction,30.4766
both,transaction,42.9063
both,transaction,24.1030
both,transaction,21.1436
both,transaction,52.0837
both,transaction,36.9101
both,transaction,35.9606
both,transaction,43.2095
both,transaction,36.9147
both,transaction,22.7945
both,transaction,37.9449
both,transaction,40.1332
both,transaction,57.8261
both,transaction,32.9385
both,transaction,44.9188
both,transaction,38.3797
both,transaction,41.4937
both,transaction,48.5863
both,transaction,26.9572
both,transaction,11.7630
both,transaction,12.2724
both,transaction,20.3402
both,transaction,29.1561
both,transaction,33.0824
both,transaction,46.7731
both,transaction,66.2560
both,transaction,37.7700
both,transaction,39.8721
both,transaction,43.8572
both,transaction,31.6769
both,transaction,24.7978
both,transaction,22.6221
both,transaction,30.4687
both,transaction,60.8208
both,transaction,41.5117
both,transaction,38.5120
both,transaction,37.0563
both,transaction,47.8754
both,transaction,48.9706
both,transaction,38.3117
both,transaction,31.1694
both,transaction,33.3435
both,transaction,29.0294
both,transaction,32.5506
both,transaction,37.5767
both,transaction,24.9029
both,transaction,26.1984
both,transaction,65.6835
both,transaction,39.2561
both,transaction,76.8063
both,transaction,35.0118
both,transaction,30.2393
both,transaction,20.6420
both,transaction,23.1306
both,transaction,16.9112
both,transaction,32.0048
both,transaction,41.4998
both,transaction,37.4879
both,transaction,38.4607
both,transaction,28.2062
both,transaction,45.4212
both,transaction,45.4572
both,transaction,35.6075
both,transaction,33.3056
both,transaction,48.3526
both,transaction,60.4557
both,transaction,39.7651
both,transaction,26.6427
both,transaction,34.0018
both,transaction,30.3606
both,transaction,37.2274
both,transaction,39.3916
both,transaction,38.3213
both,transaction,52.2851
both,transaction,31.8914
both,transaction,27.2823
both,transaction,62.7102
both,transaction,41.4789
both,transaction,37.4912
both,transaction,64.2993
both,transaction,40.2544
both,transaction,36.8228
both,transaction,19.0637
both,transaction,35.3758
both,transaction,36.3797
both,transaction,22.7930
both,transaction,26.7787
both,transaction,30.8773
both,transaction,37.4738
both,transaction,26.3382
both,transaction,30.8999
both,transaction,30.7941
both,transaction,18.1953
both,transaction,48.9306
both,transaction,39.2511
both,transaction,27.1657
both,transaction,38.4552
both,transaction,39.7085
both,transaction,54.9703
both,transaction,10.4606
both,transaction,37.5672
both,transaction,30.5815
both,transaction,40.6584
both,transaction,37.6478
both,transaction,31.8463
both,transaction,41.1303
both,transaction,39.8990
both,transaction,44.8131
both,transaction,32.1383
both,transaction,42.1807
both,transaction,44.0257
both,transaction,48.5234
both,transaction,39.9994
both,transaction,38.0823
both,transaction,39.9570
both,transaction,25.2634
both,transaction,32.3249
both,transaction,45.4935
both,transaction,21.0837
both,transaction,61.1357
both,transaction,35.4658
both,transaction,40.8840
both,transaction,36.0326
both,transaction,23.6461
both,transaction,40.7850
both,transaction,23.7877
both,transaction,38.6708
both,transaction,41.2350
both,transaction,50.8518
both,transaction,48.7853
both,transaction,27.4824
both,transaction,16.0686
both,transaction,25.9416
both,transaction,45.7456
both,transaction,28.4712
both,transaction,31.3865
both,transaction,32.6011
both,transaction,32.3734
both,transaction,32.1656
both,transaction,33.3409
both,transaction,12.4931
both,transaction,30.4343
both,transaction,24.4834
both,transaction,23.6187
both,transaction,18.1683
both,transaction,31.0191
both,transaction,15.3239
both,transaction,81.2135
both,transaction,23.9725
both,transaction,19.3561
both,transaction,19.4264
both,transaction,21.8370
both,transaction,30.5192
both,transaction,31.8287
both,transaction,32.3536
both,transaction,29.9970
both,transaction,29.6208
both,transaction,41.8078
both,transaction,25.7229
both,transaction,37.0404
both,transaction,42.9328
both,transaction,28.9527
both,transaction,53.8626
both,transaction,48.3078
both,transaction,45.2896
both,transaction,48.9593
both,transaction,60.1600
both,transaction,52.3653
both,transaction,29.8621
both,transaction,37.3530
both,transaction,41.4287
both,transaction,22.6623
both,transaction,27.3818
both,transaction,28.6416
both,transaction,21.4351
both,transaction,27.2965
both,transaction,32.0278
both,transaction,44.4261
both,transaction,34.2430
both,transaction,44.7524
both,transaction,35.8375
both,transaction,52.3982
both,transaction,42.1196
both,transaction,27.6733
both,transaction,27.3955
both,transaction,26.2011
both,transaction,26.1675
both,transaction,38.0485
both,transaction,28.3091
both,transaction,27.8064
both,transaction,35.0689
both,transaction,29.5898
both,transaction,35.2985
both,transaction,43.9068
both,transaction,21.2554
both,transaction,35.8091
both,transaction,23.0493
both,transaction,32.0352
both,transaction,32.6120
both,transaction,36.2743
both,transaction,23.8547
both,transaction,31.8071
both,transaction,31.2586
both,transaction,24.5090
both,transaction,9.4720
both,transaction,8.6736
both,transaction,8.9806
both,transaction,8.5336
both,transaction,38.0891
both,transaction,42.3620
both,transaction,42.9183
both,transaction,25.2695
both,transaction,39.6848
both,transaction,41.6802
both,transaction,39.8750
both,transaction,35.1631
both,transaction,39.9705
both,transaction,45.9315
both,transaction,43.7581
both,transaction,36.1941
both,transaction,30.9750
both,transaction,32.9231
both,transaction,34.8470
both,transaction,27.8657
both,transaction,32.0421
both,transaction,41.5076
both,transaction,72.6083
both,transaction,34.1789
both,transaction,44.2804
both,transaction,40.2779
both,transaction,35.2070
both,transaction,54.4913
both,transaction,19.0576
both,transaction,40.4055
both,transaction,36.4794
both,transaction,35.7531
both,transaction,35.9641
both,transaction,39.6008
both,transaction,44.5977
both,transaction,22.2761
both,transaction,31.0454
both,transaction,33.4038
both,transaction,35.2179
both,transaction,27.0175
both,transaction,27.8555
both,transaction,37.2514
both,transaction,34.2367
both,transaction,71.7964
both,transaction,17.5854
both,transaction,27.6235
both,transaction,20.5541
both,transaction,21.4593
both,transaction,27.9291
both,transaction,32.2986
both,transaction,22.8204
both,transaction,21.0344
both,transaction,9.5770
both,transaction,22.2209
both,transaction,27.9103
both,transaction,47.5903
both,transaction,43.2354
both,transaction,30.5831
both,transaction,44.8147
both,transaction,36.8616
both,transaction,38.2448
both,transaction,34.3267
both,transaction,49.4403
both,transaction,33.5297
both,transaction,50.1133
both,transaction,60.1313
both,transaction,37.6912
both,transaction,29.8219
both,transaction,51.8497
both,transaction,41.9426
both,transaction,43.3163
both,transaction,43.9948
both,transaction,45.4570
both,transaction,28.4986
both,transaction,21.7641
both,transaction,35.6339
both,transaction,28.1839
both,transaction,18.9799
both,transaction,42.1909
both,transaction,45.2889
both,transaction,30.3767
both,transaction,33.8768
both,transaction,30.1013
both,transaction,25.4580
both,transaction,38.0120
both,transaction,40.2060
both,transaction,44.0914
both,transaction,30.9883
both,transaction,15.1377
both,transaction,24.7575
both,transaction,32.4253
both,transaction,40.6207
both,transaction,46.5882
both,transaction,29.9904
both,transaction,29.9817
both,transaction,39.4102
both,transaction,11.5982
both,transaction,9.8847
both,transaction,8.6913
both,transaction,17.7328
both,transaction,28.8562
both,transaction,32.7664
both,transaction,40.9663
both,transaction,42.7832
both,transaction,38.3981
both,transaction,16.6186
both,transaction,14.4299
both,transaction,27.2068
both,transaction,29.4193
both,transaction,37.1848
both,transaction,45.3012
both,transaction,32.0522
both,transaction,35.2007
both,transaction,40.4082
both,transaction,30.9674
both,transaction,37.1336
both,transaction,38.9505
both,transaction,32.5606
both,transaction,26.1194
both,transaction,32.0388
both,transaction,39.6119
both,transaction,29.2648
both,transaction,39.9238
both,transaction,70.4044
both,transaction,43.1646
both,transaction,46.4334
both,transaction,42.4139
both,transaction,46.6181
both,transaction,58.3410
both,transaction,31.2206
both,transaction,32.7532
both,transaction,38.4499
both,transaction,31.1943
both,transaction,44.8047
both,transaction,52.5171
both,transaction,41.1169
both,transaction,31.8860
both,transaction,31.0084
both,transaction,32.4342
both,transaction,30.5961
both,transaction,33.2494
both,transaction,20.2869
both,transaction,35.2678
both,transaction,87.3365
both,transaction,37.0282
both,transaction,20.0732
both,transaction,20.6764
both,transaction,32.1899
both,transaction,44.1541
both,transaction,32.3477
both,transaction,32.3627
both,transaction,27.0649
both,transaction,31.1828
both,transaction,38.6974
both,transaction,37.6562
both,transaction,54.4339
both,transaction,41.5940
both,transaction,58.0602
both,transaction,50.2792
both,transaction,50.8780
both,transaction,39.0525
both,transaction,59.3347
both,transaction,33.8314
both,transaction,29.8999
both,transaction,31.2133
both,transaction,33.2078
both,transaction,34.3129
both,transaction,38.6606
both,transaction,32.1022
both,transaction,37.0377
both,transaction,40.9263
both,transaction,32.6237
both,transaction,25.0936
both,transaction,27.0605
both,transaction,39.7065
both,transaction,35.3213
both,transaction,61.0364
both,transaction,49.5516
both,transaction,38.5287
both,transaction,46.2089
both,transaction,65.1259
both,transaction,48.7145
both,transaction,39.1067
both,transaction,30.6059
both,transaction,34.9509
both,transaction,47.6212
both,transaction,29.1563
both,transaction,33.1639
both,transaction,18.5611
both,transaction,30.3540
both,transaction,29.5566
both,transaction,53.9566
both,transaction,36.2042
both,transaction,39.0211
both,transaction,32.9551
both,transaction,37.9232
both,transaction,33.7797
both,transaction,36.6998
both,transaction,36.4213
both,transaction,33.5040
both,transaction,39.1923
both,transaction,32.3138
both,transaction,37.8240
both,transaction,28.9804
both,transaction,50.5438
both,transaction,39.7172
both,transaction,30.3407
both,transaction,29.5128
both,transaction,45.5460
both,transaction,27.6363
both,transaction,32.8075
both,transaction,42.2437
both,transaction,75.1425
both,transaction,35.8097
both,transaction,46.6016
both,transaction,43.7520
both,transaction,34.3397
both,transaction,24.2501
both,transaction,45.2929
both,transaction,49.1257
both,transaction,26.8813
both,transaction,31.7120
both,transaction,46.3542
both,transaction,33.7884
both,transaction,39.0408
both,transaction,39.6457
both,transaction,21.7900
both,transaction,25.2891
both,transaction,31.1714
both,transaction,31.1659
both,transaction,33.1131
both,transaction,28.7411
both,transaction,43.7910
both,transaction,33.1856
both,transaction,20.7868
both,transaction,26.6738
both,transaction,16.5426
both,transaction,19.0343
both,transaction,28.9042
both,transaction,23.5041
both,transaction,21.5563
both,transaction,16.9630
both,transaction,13.4502
both,transaction,91.0982
both,transaction,32.1649
both,transaction,19.2290
both,transaction,22.0458
both,transaction,38.6054
both,transaction,28.1057
both,transaction,35.2685
both,transaction,34.1139
both,transaction,43.3844
both,transaction,37.2997
both,transaction,43.3575
both,transaction,35.7488
both,transaction,29.2803
both,transaction,43.6808
both,transaction,29.1631
both,transaction,31.6520
both,transaction,45.7320
both,transaction,46.7427
both,transaction,59.8162
both,transaction,49.0200
both,transaction,34.5190
both,transaction,40.3032
both,transaction,34.3301
both,transaction,30.9144
both,transaction,34.7277
both,transaction,31.4850
both,transaction,35.1317
both,transaction,29.5552
both,transaction,30.9324
both,transaction,34.2597
both,transaction,37.9734
both,transaction,26.2575
both,transaction,20.6348
both,transaction,34.8664
both,transaction,67.1943
both,transaction,40.7146
both,transaction,29.8551
both,transaction,28.4665
both,transaction,49.9679
both,transaction,34.0530
both,transaction,36.1078
both,transaction,42.5934
both,transaction,41.2231
both,transaction,38.2317
both,transaction,34.1591
both,transaction,48.1331
both,transaction,29.1226
both,transaction,40.3094
both,transaction,45.4226
both,transaction,31.7705
both,transaction,27.3324
both,transaction,24.3821
both,transaction,42.3496
both,transaction,37.9093
both,transaction,43.8772
both,transaction,37.6301
both,transaction,33.2797
both,transaction,36.6691
both,transaction,37.1009
both,transaction,47.7286
both,transaction,38.7091
both,transaction,41.9431
both,transaction,36.3356
both,transaction,44.1284
both,transaction,49.2668
both,transaction,33.5235
both,transaction,32.9940
both,transaction,31.7383
both,transaction,35.3932
both,transaction,81.6445
both,transaction,49.5190
both,transaction,29.8422
both,transaction,45.5946
both,transaction,34.5011
both,transaction,32.4898
both,transaction,31.4901
both,transaction,33.3053
both,transaction,26.4017
both,transaction,46.0765
both,transaction,44.9492
both,transaction,46.9922
both,transaction,30.1057
both,transaction,43.0470
both,transaction,44.4797
both,transaction,34.4137
both,transaction,33.5639
both,transaction,31.5512
both,transaction,27.8404
both,transaction,24.5938
both,transaction,28.8033
both,transaction,45.3058
both,transaction,34.6776
both,transaction,32.5089
both,transaction,23.7672
both,transaction,25.2444
both,transaction,19.9144
both,transaction,23.3039
both,transaction,16.8092
both,transaction,20.9073
both,transaction,13.3754
both,transaction,114.0379
both,transaction,25.3685
both,transaction,16.1637
both,transaction,34.6056
both,transaction,35.4629
both,transaction,30.3949
both,transaction,37.0926
both,transaction,26.1662
both,transaction,24.2305
both,transaction,34.5880
both,transaction,32.1141
both,transaction,30.6494
both,transaction,20.9225
both,transaction,37.8270
both,transaction,60.8215
both,transaction,55.1691
both,transaction,43.0408
both,transaction,39.1923
both,transaction,41.2022
both,transaction,46.0240
both,transaction,43.4946
both,transaction,34.1464
both,transaction,33.4414
both,transaction,36.0993
both,transaction,29.6796
both,transaction,40.7599
both,transaction,33.5166
both,transaction,33.6023
both,transaction,46.3874
both,transaction,54.2091
both,transaction,42.3521
both,transaction,32.1441
both,transaction,49.0949
both,transaction,58.0326
both,transaction,27.1793
both,transaction,27.3639
both,transaction,33.4510
both,transaction,32.7668
both,transaction,41.0710
both,transaction,27.0195
both,transaction,42.2315
both,transaction,41.8483
both,transaction,31.1804
both,transaction,41.0396
both,transaction,23.7013
both,transaction,25.9672
both,transaction,28.1321
both,transaction,25.1520
both,transaction,26.0542
both,transaction,41.4145
both,transaction,27.1498
both,transaction,35.8906
both,transaction,58.8900
both,transaction,42.1832
both,transaction,39.6963
both,transaction,34.9822
both,transaction,34.9020
both,transaction,43.4795
both,transaction,30.5600
both,transaction,37.8850
both,transaction,41.6239
both,transaction,35.7765
both,transaction,52.9868
both,transaction,38.9153
both,transaction,44.6096
both,transaction,45.4139
both,transaction,33.3799
both,transaction,30.2254
both,transaction,25.0839
both,transaction,46.9957
both,transaction,42.5675
both,transaction,56.7387
both,transaction,43.3290
both,transaction,48.9866
both,transaction,32.4605
both,transaction,24.2227
both,transaction,32.5458
both,transaction,31.0977
both,transaction,46.3111
both,transaction,45.9096
both,transaction,45.5634
both,transaction,37.9485
both,transaction,41.3815
both,transaction,28.7870
both,transaction,42.8132
both,transaction,29.7379
both,transaction,35.5913
both,transaction,34.7149
both,transaction,23.8107
both,transaction,27.2144
both,transaction,43.0453
both,transaction,29.8466
both,transaction,24.9318
both,transaction,28.9298
both,transaction,25.5547
both,transaction,28.2056
both,transaction,22.0054
both,transaction,19.4549
both,transaction,12.9335
both,transaction,17.0244
both,transaction,113.5806
both,transaction,61.0136
both,transaction,35.7531
both,transaction,23.8618
both,transaction,26.5651
both,transaction,35.2387
